locus_tag	ftype	length_bp	gene	EC_number	COG	product
COGMAEJH_01569	CDS	876	dapA	4.3.3.7		4-hydroxy-tetrahydrodipicolinate synthase
COGMAEJH_01570	CDS	498	smpB			SsrA-binding protein
COGMAEJH_01571	CDS	648	udgb	3.2.2.-	COG1573	Type-5 uracil-DNA glycosylase
COGMAEJH_01572	CDS	621				hypothetical protein
COGMAEJH_01573	CDS	531	folK	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
COGMAEJH_01574	CDS	426	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
COGMAEJH_01575	CDS	2148	rsh	2.7.6.5		GTP pyrophosphokinase rsh
COGMAEJH_01576	CDS	585	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
COGMAEJH_01577	CDS	417				hypothetical protein
COGMAEJH_01578	CDS	792	pdxJ	2.6.99.2	COG0854	Pyridoxine 5'-phosphate synthase
COGMAEJH_01579	CDS	408	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
COGMAEJH_01580	CDS	777	lepB	3.4.21.89	COG0681	Signal peptidase I
COGMAEJH_01581	CDS	672	rnc	3.1.26.3	COG0571	Ribonuclease 3
COGMAEJH_01582	CDS	939	era		COG1159	GTPase Era
COGMAEJH_01583	CDS	1230	mdtH			Multidrug resistance protein MdtH
COGMAEJH_01584	CDS	336				hypothetical protein
COGMAEJH_01585	CDS	729	recO		COG1381	DNA repair protein RecO
COGMAEJH_01586	CDS	2247	parC	5.6.2.2	COG0188	DNA topoisomerase 4 subunit A
COGMAEJH_01587	CDS	531				hypothetical protein
COGMAEJH_01588	CDS	1575				hypothetical protein
COGMAEJH_01589	CDS	540				hypothetical protein
COGMAEJH_01590	CDS	1077			COG4663	Monocarboxylate 2-oxoacid-binding periplasmic protein
COGMAEJH_01591	CDS	738	bpt	2.3.2.29	COG2935	Aspartate/glutamate leucyltransferase
COGMAEJH_01592	CDS	1866				hypothetical protein
COGMAEJH_01593	CDS	480				hypothetical protein
COGMAEJH_01594	CDS	897	motB		COG1360	Motility protein B
COGMAEJH_01595	CDS	915	motA		COG1291	Motility protein A
COGMAEJH_01596	CDS	519	C1-hpah	1.5.1.36		p-hydroxyphenylacetate 3-hydroxylase, reductase component
COGMAEJH_01597	CDS	492				hypothetical protein
COGMAEJH_01598	CDS	777	tolQ_2			Tol-Pal system protein TolQ
COGMAEJH_01599	CDS	408	tolR_2			Tol-Pal system protein TolR
COGMAEJH_01600	CDS	405	tolR_3			Tol-Pal system protein TolR
COGMAEJH_01601	CDS	849				hypothetical protein
COGMAEJH_01602	CDS	870	garR	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
COGMAEJH_01603	CDS	1149	ldc_1	4.1.1.17		Lysine/ornithine decarboxylase
COGMAEJH_01604	CDS	459				hypothetical protein
COGMAEJH_01605	CDS	1011	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
COGMAEJH_01606	CDS	1140	acrC_4	1.3.1.95		Acryloyl-CoA reductase (NADH)
COGMAEJH_01607	CDS	1041	menB_2	4.1.3.36		1,4-dihydroxy-2-naphthoyl-CoA synthase
COGMAEJH_01608	CDS	891	mmsB	1.1.1.31	COG2084	putative 3-hydroxyisobutyrate dehydrogenase
COGMAEJH_01609	CDS	513				hypothetical protein
COGMAEJH_01610	CDS	1335				hypothetical protein
COGMAEJH_01611	CDS	774	glpQ_1	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
COGMAEJH_01612	CDS	1212	hemA	2.3.1.37	COG0156	5-aminolevulinate synthase
COGMAEJH_01613	CDS	255				hypothetical protein
COGMAEJH_01614	CDS	450	ros_1		COG4957	Transcriptional regulatory protein ros
COGMAEJH_01615	CDS	1317	glyA2	2.1.2.1		Serine hydroxymethyltransferase 2
COGMAEJH_01616	CDS	486	nrdR		COG1327	Transcriptional repressor NrdR
COGMAEJH_01617	CDS	1122	ribD		COG0117	Riboflavin biosynthesis protein RibD
COGMAEJH_01618	CDS	627	ribE	2.5.1.9		Riboflavin synthase
COGMAEJH_01619	CDS	1146	ribBA		COG0108	Riboflavin biosynthesis protein RibBA
COGMAEJH_01620	CDS	459	ribH1	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase 1
COGMAEJH_01621	CDS	510	nusB		COG0781	Transcription antitermination protein NusB
COGMAEJH_01622	CDS	1014	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
COGMAEJH_01623	CDS	2115	hppA	7.1.3.1	COG3808	K(+)-insensitive pyrophosphate-energized proton pump
COGMAEJH_01624	CDS	1722	ybaL		COG1226	Putative cation/proton antiporter YbaL
COGMAEJH_01625	CDS	900				hypothetical protein
COGMAEJH_01626	CDS	516	bamE			Outer membrane protein assembly factor BamE
COGMAEJH_01627	CDS	525				hypothetical protein
COGMAEJH_01628	CDS	564				hypothetical protein
COGMAEJH_01629	CDS	1017	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
COGMAEJH_01630	CDS	978	fabH	2.3.1.180		3-oxoacyl-[acyl-carrier-protein] synthase 3
COGMAEJH_01631	CDS	318	ihfA_1		COG0776	Integration host factor subunit alpha
COGMAEJH_01632	CDS	468				hypothetical protein
COGMAEJH_01633	tRNA	77				tRNA-Pro(ggg)
COGMAEJH_01634	CDS	216				hypothetical protein
COGMAEJH_01635	CDS	1035	ctaA	1.3.-.-	COG1612	Heme A synthase
COGMAEJH_01636	CDS	399				hypothetical protein
COGMAEJH_01637	CDS	288		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
COGMAEJH_01638	CDS	945		2.5.1.-	COG2873	O-acetyl-L-homoserine sulfhydrylase
COGMAEJH_01639	CDS	402	yccU		COG1832	putative protein YccU
COGMAEJH_01640	CDS	822	dpgD_3	4.2.1.17		Enoyl-CoA-hydratase
COGMAEJH_01641	CDS	405				hypothetical protein
COGMAEJH_01642	CDS	537		2.3.1.-	COG1670	Acetyltransferase
COGMAEJH_01643	CDS	435				hypothetical protein
COGMAEJH_01644	CDS	465	rplM		COG0102	50S ribosomal protein L13
COGMAEJH_01645	CDS	474	rpsI		COG0103	30S ribosomal protein S9
COGMAEJH_01646	CDS	957	argC	1.2.1.38		N-acetyl-gamma-glutamyl-phosphate reductase
COGMAEJH_01647	CDS	843				hypothetical protein
COGMAEJH_01648	CDS	1971	phaC_1	2.3.1.-	COG3243	Poly(3-hydroxyalkanoate) polymerase subunit PhaC
COGMAEJH_01649	CDS	642				hypothetical protein
COGMAEJH_01650	CDS	1266	alaC	2.6.1.2	COG0436	Glutamate-pyruvate aminotransferase AlaC
COGMAEJH_01651	CDS	1308	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
COGMAEJH_01652	CDS	1005	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase class 2
COGMAEJH_01653	CDS	1824	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
COGMAEJH_01654	tRNA	75				tRNA-Glu(ttc)
COGMAEJH_01655	CDS	381				hypothetical protein
COGMAEJH_01656	CDS	420	gloA	4.4.1.5	COG0346	Lactoylglutathione lyase
COGMAEJH_01657	CDS	741	cobB	2.3.1.286	COG0846	NAD-dependent protein deacetylase
COGMAEJH_01658	CDS	735	cpnA_4	1.1.1.163		Cyclopentanol dehydrogenase
COGMAEJH_01659	CDS	1605	malL	3.2.1.10	COG0366	Oligo-1,6-glucosidase 1
COGMAEJH_01660	CDS	1611	glmU_1	2.7.7.23		Bifunctional protein GlmU
COGMAEJH_01661	CDS	681				hypothetical protein
COGMAEJH_01662	CDS	324	paoD		COG1975	Molybdenum cofactor insertion chaperone PaoD
COGMAEJH_01663	CDS	1182				hypothetical protein
COGMAEJH_01664	CDS	912				hypothetical protein
COGMAEJH_01665	CDS	798	cutM	1.2.5.3		Carbon monoxide dehydrogenase medium chain
COGMAEJH_01666	CDS	465	cutS	1.2.5.3		Carbon monoxide dehydrogenase small chain
COGMAEJH_01667	CDS	654				hypothetical protein
COGMAEJH_01668	CDS	1695	ndhB_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
COGMAEJH_01669	CDS	351				hypothetical protein
COGMAEJH_01670	CDS	1479	mrpA		COG1009	Na(+)/H(+) antiporter subunit A
COGMAEJH_01671	CDS	1509	mrpD		COG0651	Na(+)/H(+) antiporter subunit D
COGMAEJH_01672	CDS	420				hypothetical protein
COGMAEJH_01673	CDS	438				hypothetical protein
COGMAEJH_01674	CDS	564				hypothetical protein
COGMAEJH_01675	CDS	375				hypothetical protein
COGMAEJH_01676	CDS	288				hypothetical protein
COGMAEJH_01677	CDS	474				hypothetical protein
COGMAEJH_01678	CDS	570				hypothetical protein
COGMAEJH_01679	CDS	432				hypothetical protein
COGMAEJH_01680	tRNA	77				tRNA-Pro(tgg)
COGMAEJH_01681	CDS	222				hypothetical protein
COGMAEJH_01682	CDS	270				hypothetical protein
COGMAEJH_01683	tRNA	77				tRNA-Arg(tct)
COGMAEJH_01684	CDS	1035	aphA	3.5.1.-		Acetylpolyamine amidohydrolase
COGMAEJH_01685	CDS	774				hypothetical protein
COGMAEJH_01686	CDS	1326		1.1.2.-	COG0277	L-gulono-1,4-lactone dehydrogenase
COGMAEJH_01687	CDS	222				hypothetical protein
COGMAEJH_01688	CDS	1275	metC	4.4.1.13	COG0626	Cystathionine beta-lyase MetC
COGMAEJH_01689	CDS	1104	yhdW			Putative amino-acid ABC transporter-binding protein YhdW
COGMAEJH_01690	CDS	1197				hypothetical protein
COGMAEJH_01691	CDS	1110	yhdY		COG0765	Inner membrane amino-acid ABC transporter permease protein YhdY
COGMAEJH_01692	CDS	774	glnQ			Glutamine transport ATP-binding protein GlnQ
COGMAEJH_01693	CDS	519				hypothetical protein
COGMAEJH_01694	CDS	846	sseA	2.8.1.2	COG2897	3-mercaptopyruvate sulfurtransferase
COGMAEJH_01695	CDS	999	cysK	2.5.1.47		Cysteine synthase
COGMAEJH_01696	CDS	615	nudF	3.6.1.13		ADP-ribose pyrophosphatase
COGMAEJH_01697	CDS	1821	recQ	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
COGMAEJH_01698	CDS	1257	ufaA1	2.1.1.-	COG2230	Tuberculostearic acid methyltransferase UfaA1
COGMAEJH_01699	tRNA	75				tRNA-Asn(gtt)
COGMAEJH_01700	CDS	249				hypothetical protein
COGMAEJH_01701	CDS	1077				hypothetical protein
COGMAEJH_01702	CDS	1272				hypothetical protein
COGMAEJH_01703	CDS	1380				hypothetical protein
COGMAEJH_01704	CDS	1290				hypothetical protein
COGMAEJH_01705	CDS	912				hypothetical protein
COGMAEJH_01706	CDS	2217				hypothetical protein
COGMAEJH_01707	CDS	561				hypothetical protein
COGMAEJH_01708	CDS	1206	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
COGMAEJH_01709	CDS	1326				hypothetical protein
COGMAEJH_01710	tRNA	74				tRNA-Cys(gca)
COGMAEJH_01711	CDS	663	pcm_1	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
COGMAEJH_01712	CDS	1413	bepC			Outer membrane efflux protein BepC
COGMAEJH_01713	CDS	651				hypothetical protein
COGMAEJH_01714	CDS	2730	valS	6.1.1.9	COG0525	Valine--tRNA ligase
COGMAEJH_01715	CDS	1089		1.1.99.36		NDMA-dependent alcohol dehydrogenase
COGMAEJH_01716	CDS	756				hypothetical protein
COGMAEJH_01717	CDS	384				hypothetical protein
COGMAEJH_01718	CDS	960				hypothetical protein
COGMAEJH_01719	CDS	564				hypothetical protein
COGMAEJH_01720	CDS	1512				hypothetical protein
COGMAEJH_01721	CDS	807		3.5.2.6	COG2602	Beta-lactamase OXA-133
COGMAEJH_01722	CDS	786	xthA_2	3.1.11.2	COG0708	Exodeoxyribonuclease III
COGMAEJH_01723	CDS	576				hypothetical protein
COGMAEJH_01724	CDS	381	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
COGMAEJH_01725	CDS	1191				Deoxyguanosinetriphosphate triphosphohydrolase-like protein
COGMAEJH_01726	CDS	1749	argS	6.1.1.19		Arginine--tRNA ligase
COGMAEJH_01727	CDS	852				hypothetical protein
COGMAEJH_01728	CDS	1014	nagZ	3.2.1.52	COG1472	Beta-hexosaminidase
COGMAEJH_01729	CDS	849	scpA		COG1354	Segregation and condensation protein A
COGMAEJH_01730	CDS	834	scpB			Segregation and condensation protein B
COGMAEJH_01731	CDS	231	tatA			Sec-independent protein translocase protein TatA
COGMAEJH_01732	CDS	459	tatB		COG1826	Sec-independent protein translocase protein TatB
COGMAEJH_01733	CDS	825	tatC		COG0805	Sec-independent protein translocase protein TatC
COGMAEJH_01734	CDS	1308	serS	6.1.1.11	COG0172	Serine--tRNA ligase
COGMAEJH_01735	CDS	825	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
COGMAEJH_01736	CDS	669	pcm_2	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
COGMAEJH_01737	CDS	1002	nlpD			Murein hydrolase activator NlpD
COGMAEJH_01738	CDS	861				hypothetical protein
COGMAEJH_01739	CDS	312				hypothetical protein
COGMAEJH_01740	CDS	1608	secD		COG0342	Protein translocase subunit SecD
COGMAEJH_01741	CDS	951	secF			Protein translocase subunit SecF
COGMAEJH_01742	CDS	375				hypothetical protein
COGMAEJH_01743	CDS	615				hypothetical protein
COGMAEJH_01744	CDS	822				hypothetical protein
COGMAEJH_01745	CDS	1410	trmFO	2.1.1.74	COG1206	Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO
COGMAEJH_01746	CDS	1428	nylA_1	3.5.2.12		6-aminohexanoate-cyclic-dimer hydrolase
COGMAEJH_01747	CDS	1428	nylA_2	3.5.2.12		6-aminohexanoate-cyclic-dimer hydrolase
COGMAEJH_01748	CDS	2130				hypothetical protein
COGMAEJH_01749	CDS	2994	uvrA		COG0178	UvrABC system protein A
COGMAEJH_01750	CDS	474	ssb			Single-stranded DNA-binding protein
COGMAEJH_01751	CDS	861				hypothetical protein
COGMAEJH_01752	CDS	2967	gyrA	5.6.2.2	COG0188	DNA gyrase subunit A
COGMAEJH_01753	CDS	513	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
COGMAEJH_01754	CDS	537	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
COGMAEJH_01755	CDS	474				hypothetical protein
COGMAEJH_01756	CDS	1056	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
COGMAEJH_01757	CDS	1140	tgt	2.4.2.29		Queuine tRNA-ribosyltransferase
COGMAEJH_01758	tRNA	75				tRNA-Lys(ttt)
COGMAEJH_01759	CDS	417	rnk_1			Regulator of nucleoside diphosphate kinase
COGMAEJH_01760	CDS	495	rnk_2			Regulator of nucleoside diphosphate kinase
COGMAEJH_01761	CDS	846				hypothetical protein
COGMAEJH_01762	CDS	642	cynT	4.2.1.1	COG0288	Carbonic anhydrase 1
COGMAEJH_01763	CDS	336				hypothetical protein
COGMAEJH_01764	CDS	795	cysD_2	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
COGMAEJH_01765	CDS	1914	cysNC		COG0529	Bifunctional enzyme CysN/CysC
COGMAEJH_01766	CDS	987	galE	5.1.3.2	COG1087	UDP-glucose 4-epimerase
COGMAEJH_01767	CDS	1365	glmU_2			Bifunctional protein GlmU
COGMAEJH_01768	CDS	1824	nodM	2.6.1.16		Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
COGMAEJH_01769	CDS	1275				hypothetical protein
COGMAEJH_01770	CDS	1509				hypothetical protein
COGMAEJH_01771	CDS	1203	fadA_1	2.3.1.16		3-ketoacyl-CoA thiolase
COGMAEJH_01772	CDS	1509	patA	2.3.1.-	COG1696	Peptidoglycan O-acetyltransferase
COGMAEJH_01773	CDS	1038				hypothetical protein
COGMAEJH_01774	CDS	378				hypothetical protein
COGMAEJH_01775	CDS	1020				hypothetical protein
COGMAEJH_01776	CDS	1035				hypothetical protein
COGMAEJH_01777	CDS	747				hypothetical protein
COGMAEJH_01778	CDS	2085	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
COGMAEJH_01779	CDS	291				hypothetical protein
COGMAEJH_01780	CDS	3501	mfd	3.6.4.-	COG1197	Transcription-repair-coupling factor
COGMAEJH_01781	CDS	426				hypothetical protein
COGMAEJH_01782	CDS	444	habB	5.4.4.1		Hydroxylaminobenzene mutase HabB
COGMAEJH_01783	CDS	648				hypothetical protein
COGMAEJH_01784	CDS	780	gno_1	1.1.1.-		Gluconate 5-dehydrogenase
COGMAEJH_01785	CDS	294				hypothetical protein
COGMAEJH_01786	CDS	1482	putP		COG0591	High-affinity proline transporter PutP
COGMAEJH_01787	CDS	258				hypothetical protein
COGMAEJH_01788	CDS	1560	acsA_2	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
COGMAEJH_01789	CDS	1131	smtB_2	2.8.3.22	COG1804	Succinyl-CoA--L-malate CoA-transferase beta subunit
COGMAEJH_01790	CDS	759				hypothetical protein
COGMAEJH_01791	CDS	1662	ncsB2	6.2.1.43		2-hydroxy-7-methoxy-5-methyl-1-naphthoate--CoA ligase
COGMAEJH_01792	CDS	924				hypothetical protein
COGMAEJH_01793	CDS	1704			COG0747	putative ABC transporter-binding protein
COGMAEJH_01794	CDS	558				hypothetical protein
COGMAEJH_01795	CDS	723	dapH	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
COGMAEJH_01796	CDS	357	hspQ			Heat shock protein HspQ
COGMAEJH_01797	CDS	1104		1.-.-.-		NADH oxidase
COGMAEJH_01798	CDS	1044	mcl	4.1.3.24	COG2301	Malyl-CoA/beta-methylmalyl-CoA/citramalyl-CoA lyase
COGMAEJH_01799	CDS	1293				L-lactate transporter
COGMAEJH_01800	CDS	570	caiE			Carnitine operon protein CaiE
COGMAEJH_01801	CDS	1287				L-lactate transporter
COGMAEJH_01802	CDS	618	ligF_1			Protein LigF
COGMAEJH_01803	CDS	387				hypothetical protein
COGMAEJH_01804	CDS	411				hypothetical protein
COGMAEJH_01805	CDS	420				hypothetical protein
COGMAEJH_01806	tRNA	90				tRNA-Ser(tga)
COGMAEJH_01807	CDS	438	rpiB	5.3.1.6	COG0698	Ribose-5-phosphate isomerase B
COGMAEJH_01808	CDS	639				hypothetical protein
COGMAEJH_01809	CDS	903	dhmA	3.8.1.5	COG0596	Haloalkane dehalogenase
COGMAEJH_01810	CDS	435				hypothetical protein
COGMAEJH_01811	CDS	369				hypothetical protein
COGMAEJH_01812	CDS	1419				hypothetical protein
COGMAEJH_01813	CDS	996	rlpA	4.2.2.-		Endolytic peptidoglycan transglycosylase RlpA
COGMAEJH_01814	CDS	1158	dacC	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
COGMAEJH_01815	CDS	633	tmk	2.7.4.9	COG0125	Thymidylate kinase
COGMAEJH_01816	CDS	675				hypothetical protein
COGMAEJH_01817	CDS	1152				hypothetical protein
COGMAEJH_01818	CDS	1557	metG	6.1.1.10		Methionine--tRNA ligase
COGMAEJH_01819	CDS	807	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
COGMAEJH_01820	CDS	813				hypothetical protein
COGMAEJH_01821	CDS	321				hypothetical protein
COGMAEJH_01822	CDS	201				hypothetical protein
COGMAEJH_01823	CDS	651	gloC	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
COGMAEJH_01824	CDS	1422	xylP_1			Isoprimeverose transporter
COGMAEJH_01825	CDS	801	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
COGMAEJH_01826	CDS	831	suhB_2	3.1.3.11	COG0483	Fructose-1,6-bisphosphatase/inositol-1-monophosphatase
COGMAEJH_01827	CDS	1410	hflX			GTPase HflX
COGMAEJH_01828	CDS	246	hfq		COG1923	RNA-binding protein Hfq
COGMAEJH_01829	CDS	858	dat_2	2.6.1.21		D-alanine aminotransferase
COGMAEJH_01830	CDS	1377	trkA		COG0569	Trk system potassium uptake protein TrkA
COGMAEJH_01831	CDS	1395	glnG		COG2204	DNA-binding transcriptional regulator NtrC
COGMAEJH_01832	CDS	2358	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
COGMAEJH_01833	CDS	1443	ntrC		COG2204	DNA-binding transcriptional regulator NtrC
COGMAEJH_01834	CDS	1164	glnL	2.7.13.3	COG3852	Sensory histidine kinase/phosphatase NtrB
COGMAEJH_01835	CDS	1068	dusB	1.3.1.-	COG0042	tRNA-dihydrouridine synthase B
COGMAEJH_01836	CDS	1158	ispDF		COG0245	Bifunctional enzyme IspD/IspF
COGMAEJH_01837	CDS	501	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
COGMAEJH_01838	CDS	495	pncC	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
COGMAEJH_01839	CDS	507	pasT		COG2867	Persistence and stress-resistance toxin PasT
COGMAEJH_01840	CDS	966	lipA	2.8.1.8	COG0320	Lipoyl synthase
COGMAEJH_01841	CDS	504				hypothetical protein
COGMAEJH_01842	CDS	1551				hypothetical protein
COGMAEJH_01843	CDS	1398	lpdC	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
COGMAEJH_01844	CDS	1272	pdhC	2.3.1.12		Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
COGMAEJH_01845	CDS	1365	dxs_1	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
COGMAEJH_01846	CDS	975	acoA	1.1.1.-	COG1071	Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha
COGMAEJH_01847	CDS	360				hypothetical protein
COGMAEJH_01848	CDS	1275	eno	4.2.1.11		Enolase
COGMAEJH_01849	CDS	552				hypothetical protein
COGMAEJH_01850	CDS	1749				hypothetical protein
COGMAEJH_01851	CDS	147				hypothetical protein
COGMAEJH_01852	CDS	711	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
COGMAEJH_01853	CDS	633	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
COGMAEJH_01854	CDS	369	queD	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
COGMAEJH_01855	CDS	477	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
COGMAEJH_01856	CDS	1371	rcsC_9	2.7.13.3		Sensor histidine kinase RcsC
COGMAEJH_01857	CDS	792		1.-.-.-		putative oxidoreductase
COGMAEJH_01858	CDS	1179	caiA	1.3.8.13		Crotonobetainyl-CoA reductase
COGMAEJH_01859	CDS	909				hypothetical protein
COGMAEJH_01860	CDS	834	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
COGMAEJH_01861	CDS	1629	pyrG	6.3.4.2	COG0504	CTP synthase
COGMAEJH_01862	CDS	387				hypothetical protein
COGMAEJH_01863	CDS	222				hypothetical protein
COGMAEJH_01864	CDS	231				hypothetical protein
COGMAEJH_01865	CDS	210	cspA_2		COG1278	Cold shock protein CspA
COGMAEJH_01866	CDS	1467				hypothetical protein
COGMAEJH_01867	CDS	756	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
COGMAEJH_01868	CDS	342				hypothetical protein
COGMAEJH_01869	CDS	1896				hypothetical protein
COGMAEJH_01870	CDS	1512	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
COGMAEJH_01871	CDS	2388				hypothetical protein
COGMAEJH_01872	CDS	594	trpG_2	4.1.3.27	COG0512	Anthranilate synthase component 2
COGMAEJH_01873	CDS	1026	trpD	2.4.2.18	COG0547	Anthranilate phosphoribosyltransferase
COGMAEJH_01874	CDS	798	trpC	4.1.1.48		Indole-3-glycerol phosphate synthase
COGMAEJH_01875	CDS	516				hypothetical protein
COGMAEJH_01876	CDS	498	moaC2	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase 2
COGMAEJH_01877	CDS	1212	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
COGMAEJH_01878	CDS	714	lexA_1	3.4.21.88	COG1974	LexA repressor
COGMAEJH_01879	CDS	2142				hypothetical protein
COGMAEJH_01880	CDS	1413	gltX_2	6.1.1.17		Glutamate--tRNA ligase
COGMAEJH_01881	CDS	1317	gltA	2.3.3.16	COG0372	Citrate synthase
COGMAEJH_01882	CDS	1134	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
COGMAEJH_01883	CDS	822	lpxI	3.6.1.54	COG3494	UDP-2,3-diacylglucosamine pyrophosphatase LpxI
COGMAEJH_01884	CDS	801	lpxA	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
COGMAEJH_01885	CDS	477	fabZ	4.2.1.59	COG0764	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
COGMAEJH_01886	CDS	1062	lpxD	2.3.1.-	COG1044	UDP-3-O-acylglucosamine N-acyltransferase
COGMAEJH_01887	CDS	603				hypothetical protein
COGMAEJH_01888	CDS	2331	bamA_1		COG4775	Outer membrane protein assembly factor BamA
COGMAEJH_01889	CDS	1158	mmpA	3.4.24.-	COG0750	Metalloprotease MmpA
COGMAEJH_01890	CDS	1185	dxr	1.1.1.267		1-deoxy-D-xylulose 5-phosphate reductoisomerase
COGMAEJH_01891	CDS	852				hypothetical protein
COGMAEJH_01892	CDS	768	uppS	2.5.1.-	COG0020	Isoprenyl transferase
COGMAEJH_01893	CDS	564	frr		COG0233	Ribosome-recycling factor
COGMAEJH_01894	CDS	726	pyrH	2.7.4.22	COG0528	Uridylate kinase
COGMAEJH_01895	CDS	927	tsf		COG0264	Elongation factor Ts
COGMAEJH_01896	CDS	762	rpsB		COG0052	30S ribosomal protein S2
COGMAEJH_01897	CDS	3420	dnaE1	2.7.7.7		DNA polymerase III subunit alpha
COGMAEJH_01898	CDS	138				hypothetical protein
COGMAEJH_01899	CDS	729	lolD_2	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
COGMAEJH_01900	CDS	1293	lolE_2		COG4591	Lipoprotein-releasing system transmembrane protein LolE
COGMAEJH_01901	CDS	1320	proS	6.1.1.15	COG0442	Proline--tRNA ligase
COGMAEJH_01902	CDS	1692				hypothetical protein
COGMAEJH_01903	CDS	429				hypothetical protein
COGMAEJH_01904	CDS	1311	adeQ		COG2252	Adenine permease AdeQ
COGMAEJH_01905	CDS	285				hypothetical protein
COGMAEJH_01906	CDS	405	epi	5.1.99.-	COG0346	Ethylmalonyl-CoA/methylmalonyl-CoA epimerase
COGMAEJH_01907	CDS	1686	rnj	3.1.-.-	COG0595	Ribonuclease J
COGMAEJH_01908	CDS	753	birA	6.3.4.15	COG0340	Bifunctional ligase/repressor BirA
COGMAEJH_01909	CDS	1452	nuoN	7.1.1.-	COG1007	NADH-quinone oxidoreductase subunit N
COGMAEJH_01910	CDS	1551	nuoM	7.1.1.-	COG1008	NADH-quinone oxidoreductase subunit M
COGMAEJH_01911	CDS	1929	nuoL	7.1.1.-	COG1009	NADH-quinone oxidoreductase subunit L
COGMAEJH_01912	CDS	309	nuoK	7.1.1.-	COG0713	NADH-quinone oxidoreductase subunit K
COGMAEJH_01913	CDS	615	nuoJ	7.1.1.-	COG0839	NADH-quinone oxidoreductase subunit J
COGMAEJH_01914	CDS	522	nuoI	7.1.1.-	COG1143	NADH-quinone oxidoreductase subunit I
COGMAEJH_01915	CDS	1011	nuoH	7.1.1.-	COG1005	NADH-quinone oxidoreductase subunit H
COGMAEJH_01916	CDS	2046	nqo3	7.1.1.-	COG1034	NADH-quinone oxidoreductase chain 3
