locus_tag	ftype	length_bp	gene	EC_number	COG	product
NODJMJEH_01601	CDS	1893				hypothetical protein
NODJMJEH_01602	CDS	981			COG1752	putative NTE family protein
NODJMJEH_01603	CDS	1749				hypothetical protein
NODJMJEH_01604	CDS	903	rutD	3.5.1.-		Putative aminoacrylate hydrolase RutD
NODJMJEH_01605	CDS	1101				hypothetical protein
NODJMJEH_01606	CDS	723	btsR_2		COG3279	Transcriptional regulatory protein BtsR
NODJMJEH_01607	CDS	525				hypothetical protein
NODJMJEH_01608	CDS	3252				hypothetical protein
NODJMJEH_01609	CDS	681				hypothetical protein
NODJMJEH_01610	CDS	1527	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
NODJMJEH_01611	CDS	1179				hypothetical protein
NODJMJEH_01612	CDS	1242	ctpB	3.4.21.102	COG0793	Carboxy-terminal processing protease CtpB
NODJMJEH_01613	CDS	1119				hypothetical protein
NODJMJEH_01614	CDS	1995				hypothetical protein
NODJMJEH_01615	CDS	1812	sthA	1.6.1.1		Soluble pyridine nucleotide transhydrogenase
NODJMJEH_01616	CDS	549				hypothetical protein
NODJMJEH_01617	CDS	1557				hypothetical protein
NODJMJEH_01618	CDS	924				hypothetical protein
NODJMJEH_01619	CDS	1266				hypothetical protein
NODJMJEH_01620	CDS	1422				hypothetical protein
NODJMJEH_01621	CDS	1398	sdcS			Sodium-dependent dicarboxylate transporter SdcS
NODJMJEH_01622	CDS	933				hypothetical protein
NODJMJEH_01623	CDS	2142	volA		COG1073	Lysophospholipase VolA
NODJMJEH_01624	CDS	1893				hypothetical protein
NODJMJEH_01625	CDS	1353				putative protein
NODJMJEH_01626	CDS	1095	hcf136			Ycf48-like protein
NODJMJEH_01627	CDS	2373				hypothetical protein
NODJMJEH_01628	CDS	1473	baeS	2.7.13.3	COG0642	Signal transduction histidine-protein kinase BaeS
NODJMJEH_01629	CDS	705	baeR		COG0745	Transcriptional regulatory protein BaeR
NODJMJEH_01630	CDS	867				hypothetical protein
NODJMJEH_01631	CDS	318				hypothetical protein
NODJMJEH_01632	CDS	1887	mnmG		COG0445	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
NODJMJEH_01633	CDS	543				hypothetical protein
NODJMJEH_01634	CDS	582	azoR1	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase 1
NODJMJEH_01635	CDS	951	dmlR			HTH-type transcriptional regulator DmlR
NODJMJEH_01636	CDS	1284	macB	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
NODJMJEH_01637	CDS	726	yknY_2	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
NODJMJEH_01638	CDS	1551	mdtA_4			Multidrug resistance protein MdtA
NODJMJEH_01639	CDS	756	soeB		COG0437	Sulfite dehydrogenase subunit B
NODJMJEH_01640	CDS	954	soeC		COG3302	Sulfite dehydrogenase subunit C
NODJMJEH_01641	CDS	771				hypothetical protein
NODJMJEH_01642	CDS	1011	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
NODJMJEH_01643	CDS	735	lytR		COG3279	Sensory transduction protein LytR
NODJMJEH_01644	CDS	1038				hypothetical protein
NODJMJEH_01645	CDS	684	estB	3.1.1.1	COG0400	Carboxylesterase 2
NODJMJEH_01646	CDS	471				hypothetical protein
NODJMJEH_01647	CDS	411				hypothetical protein
NODJMJEH_01648	CDS	2784	mrpA		COG1009	Na(+)/H(+) antiporter subunit A
NODJMJEH_01649	CDS	351	mrpC		COG1006	Na(+)/H(+) antiporter subunit C
NODJMJEH_01650	CDS	1530	mrpD_2		COG0651	Na(+)/H(+) antiporter subunit D
NODJMJEH_01651	CDS	486				hypothetical protein
NODJMJEH_01652	CDS	270	mrpF		COG2212	Na(+)/H(+) antiporter subunit F
NODJMJEH_01653	CDS	366				hypothetical protein
NODJMJEH_01654	CDS	333				hypothetical protein
NODJMJEH_01655	CDS	1233				hypothetical protein
NODJMJEH_01656	CDS	204				hypothetical protein
NODJMJEH_01657	CDS	666				hypothetical protein
NODJMJEH_01658	CDS	2742				hypothetical protein
NODJMJEH_01659	CDS	429				hypothetical protein
NODJMJEH_01660	CDS	222				hypothetical protein
NODJMJEH_01661	CDS	2205	uvrD	3.6.4.12	COG0210	DNA helicase II
NODJMJEH_01662	CDS	1347	COQ2	2.5.1.39		4-hydroxybenzoate polyprenyltransferase, mitochondrial
NODJMJEH_01663	CDS	774				hypothetical protein
NODJMJEH_01664	CDS	1008	bioB	2.8.1.6	COG0502	Biotin synthase
NODJMJEH_01665	CDS	435				hypothetical protein
NODJMJEH_01666	CDS	1350	bioF	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase
NODJMJEH_01667	CDS	768	bioH	3.1.1.85	COG0596	Pimeloyl-[acyl-carrier protein] methyl ester esterase
NODJMJEH_01668	CDS	879	bioC	2.1.1.197		Malonyl-[acyl-carrier protein] O-methyltransferase
NODJMJEH_01669	CDS	720				hypothetical protein
NODJMJEH_01670	CDS	411				hypothetical protein
NODJMJEH_01671	CDS	999	yhbE		COG0697	putative inner membrane transporter YhbE
NODJMJEH_01672	CDS	903				hypothetical protein
NODJMJEH_01673	CDS	237	rpmB		COG0227	50S ribosomal protein L28
NODJMJEH_01674	CDS	165	rpmG		COG0267	50S ribosomal protein L33
NODJMJEH_01675	CDS	1206				hypothetical protein
NODJMJEH_01676	CDS	555				hypothetical protein
NODJMJEH_01677	CDS	399				hypothetical protein
NODJMJEH_01678	CDS	876	atpB		COG0356	ATP synthase subunit a
NODJMJEH_01679	CDS	282	atpH_1			ATP synthase subunit c
NODJMJEH_01680	CDS	471	atpF		COG0711	ATP synthase subunit b
NODJMJEH_01681	CDS	537	atpH_2		COG0712	ATP synthase subunit delta
NODJMJEH_01682	CDS	1548	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
NODJMJEH_01683	CDS	864	atpG		COG0224	ATP synthase gamma chain
NODJMJEH_01684	CDS	1428	atpD1	7.1.2.2		ATP synthase subunit beta 1
NODJMJEH_01685	CDS	423	atpC		COG0355	ATP synthase epsilon chain
NODJMJEH_01686	CDS	726				hypothetical protein
NODJMJEH_01687	CDS	1365	glmU			Bifunctional protein GlmU
NODJMJEH_01688	CDS	1830	glmS	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
NODJMJEH_01689	CDS	1032				hypothetical protein
NODJMJEH_01690	CDS	387				hypothetical protein
NODJMJEH_01691	CDS	1170		3.4.21.-		Extracellular serine proteinase
NODJMJEH_01692	CDS	561				hypothetical protein
NODJMJEH_01693	CDS	780				hypothetical protein
NODJMJEH_01694	CDS	255				hypothetical protein
NODJMJEH_01695	CDS	1773				hypothetical protein
NODJMJEH_01696	CDS	630	scoB	2.8.3.5	COG2057	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
NODJMJEH_01697	CDS	699	scoA	2.8.3.5	COG1788	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit A
NODJMJEH_01698	CDS	474				hypothetical protein
NODJMJEH_01699	CDS	813	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
NODJMJEH_01700	CDS	573				hypothetical protein
NODJMJEH_01701	CDS	2856	pknD_13	2.7.11.1		Serine/threonine-protein kinase PknD
NODJMJEH_01702	CDS	642	tdk	2.7.1.21	COG1435	Thymidine kinase
NODJMJEH_01703	CDS	753				hypothetical protein
NODJMJEH_01704	CDS	717				hypothetical protein
NODJMJEH_01705	CDS	2055	hppA	7.1.3.1	COG3808	K(+)-insensitive pyrophosphate-energized proton pump
NODJMJEH_01706	CDS	1260	pfp	2.7.1.90		Pyrophosphate--fructose 6-phosphate 1-phosphotransferase
NODJMJEH_01707	CDS	576	adk	2.7.4.3		Adenylate kinase
NODJMJEH_01708	CDS	537				hypothetical protein
NODJMJEH_01709	CDS	1362	mpl	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
NODJMJEH_01710	CDS	603				hypothetical protein
NODJMJEH_01711	CDS	1260				hypothetical protein
NODJMJEH_01712	CDS	1347				hypothetical protein
NODJMJEH_01713	CDS	816				hypothetical protein
NODJMJEH_01714	CDS	1143	metB_1	2.5.1.48	COG0626	Cystathionine gamma-synthase
NODJMJEH_01715	CDS	1281	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
NODJMJEH_01716	CDS	645	thiE_2	2.5.1.3	COG0352	Thiamine-phosphate synthase
NODJMJEH_01717	CDS	201	rubA2		COG1773	Rubredoxin-2
NODJMJEH_01718	CDS	837				hypothetical protein
NODJMJEH_01719	rRNA	1534				16S ribosomal RNA
NODJMJEH_01720	tRNA	76				tRNA-Ala(tgc)
NODJMJEH_01721	tRNA	77				tRNA-Ile(gat)
NODJMJEH_01722	rRNA	2876				23S ribosomal RNA
NODJMJEH_01723	rRNA	109				5S ribosomal RNA
NODJMJEH_01724	CDS	1629	aidB	1.3.99.-	COG1960	Putative acyl-CoA dehydrogenase AidB
NODJMJEH_01725	tRNA	81				tRNA-Ile(gat)
NODJMJEH_01726	CDS	3129				hypothetical protein
NODJMJEH_01727	CDS	1488				hypothetical protein
NODJMJEH_01728	CDS	1257	rho	3.6.4.-	COG1158	Transcription termination factor Rho
NODJMJEH_01729	CDS	336	trxA		COG0526	Thioredoxin 1
NODJMJEH_01730	CDS	1707	rhlB	3.6.4.13		ATP-dependent RNA helicase RhlB
NODJMJEH_01731	CDS	891				hypothetical protein
NODJMJEH_01732	CDS	2043	gspD2			Secretin GspD 2
NODJMJEH_01733	CDS	1479	epsE		COG2804	Type II secretion system protein E
NODJMJEH_01734	CDS	1773	msbA_1	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
NODJMJEH_01735	CDS	1215	epsF_2		COG1459	Type II secretion system protein F
NODJMJEH_01736	CDS	624				hypothetical protein
NODJMJEH_01737	CDS	2103				hypothetical protein
NODJMJEH_01738	CDS	2274	cirA_1		COG4771	Colicin I receptor
NODJMJEH_01739	CDS	462				Azurin
NODJMJEH_01740	CDS	465	ybaN		COG2832	Inner membrane protein YbaN
NODJMJEH_01741	CDS	1095	sbnA	2.5.1.140		N-(2-amino-2-carboxyethyl)-L-glutamate synthase
NODJMJEH_01742	CDS	1926				hypothetical protein
NODJMJEH_01743	CDS	402				hypothetical protein
NODJMJEH_01744	CDS	1236				hypothetical protein
NODJMJEH_01745	CDS	102				hypothetical protein
NODJMJEH_01746	CDS	2631	pknD_14	2.7.11.1		Serine/threonine-protein kinase PknD
NODJMJEH_01747	CDS	585				hypothetical protein
NODJMJEH_01748	CDS	2277				hypothetical protein
NODJMJEH_01749	CDS	738	fnr		COG0664	Fumarate and nitrate reduction regulatory protein
NODJMJEH_01750	CDS	699	ftsE		COG2884	Cell division ATP-binding protein FtsE
NODJMJEH_01751	CDS	906				hypothetical protein
NODJMJEH_01752	CDS	732	ung	3.2.2.27	COG0692	Uracil-DNA glycosylase
NODJMJEH_01753	CDS	885	rssB			Regulator of RpoS
NODJMJEH_01754	CDS	900				hypothetical protein
NODJMJEH_01755	CDS	804				hypothetical protein
NODJMJEH_01756	CDS	4014				hypothetical protein
NODJMJEH_01757	CDS	2100	cirA_2		COG4771	Colicin I receptor
NODJMJEH_01758	CDS	1308	purD	6.3.4.13	COG0151	Phosphoribosylamine--glycine ligase
NODJMJEH_01759	CDS	2298	maeB	1.1.1.40	COG0280	NADP-dependent malic enzyme
NODJMJEH_01760	CDS	189				hypothetical protein
NODJMJEH_01761	CDS	2712	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
NODJMJEH_01762	CDS	492				hypothetical protein
NODJMJEH_01763	CDS	507				hypothetical protein
NODJMJEH_01764	CDS	615				hypothetical protein
NODJMJEH_01765	CDS	1194	dinB	2.7.7.7		DNA polymerase IV
NODJMJEH_01766	CDS	867	ycbX		COG0633	putative protein YcbX
NODJMJEH_01767	CDS	660				hypothetical protein
NODJMJEH_01768	CDS	645	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
NODJMJEH_01769	CDS	1842				hypothetical protein
NODJMJEH_01770	CDS	408				hypothetical protein
NODJMJEH_01771	CDS	840	hemF	1.3.3.3	COG0408	Oxygen-dependent coproporphyrinogen-III oxidase
NODJMJEH_01772	CDS	483	sapB		COG1285	Protein SapB
NODJMJEH_01773	CDS	2832	polA_1	2.7.7.7	COG0258	DNA polymerase I
NODJMJEH_01774	CDS	540				hypothetical protein
NODJMJEH_01775	CDS	1374	dctM_2		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
NODJMJEH_01776	CDS	1098			COG4663	Monocarboxylate 2-oxoacid-binding periplasmic protein
NODJMJEH_01777	CDS	717				hypothetical protein
NODJMJEH_01778	CDS	726			COG2968	26 kDa periplasmic immunogenic protein
NODJMJEH_01779	CDS	2823	soeA	1.8.5.6	COG0243	Sulfite dehydrogenase subunit A
NODJMJEH_01780	CDS	645	nahD	5.99.1.4		2-hydroxychromene-2-carboxylate isomerase
NODJMJEH_01781	CDS	1770				hypothetical protein
NODJMJEH_01782	CDS	1629				hypothetical protein
NODJMJEH_01783	CDS	870				hypothetical protein
NODJMJEH_01784	CDS	3054				hypothetical protein
NODJMJEH_01785	CDS	939				hypothetical protein
NODJMJEH_01786	CDS	2778	pknD_15	2.7.11.1		Serine/threonine-protein kinase PknD
NODJMJEH_01787	CDS	831				hypothetical protein
NODJMJEH_01788	CDS	1650				hypothetical protein
NODJMJEH_01789	CDS	552				hypothetical protein
NODJMJEH_01790	CDS	903				hypothetical protein
NODJMJEH_01791	CDS	843				hypothetical protein
NODJMJEH_01792	CDS	1968	dapb3_1	3.4.14.-		Dipeptidyl aminopeptidase BIII
NODJMJEH_01793	CDS	570				hypothetical protein
NODJMJEH_01794	CDS	786				hypothetical protein
NODJMJEH_01795	CDS	1446	mco	1.-.-.-		Multicopper oxidase mco
NODJMJEH_01796	CDS	792				hypothetical protein
NODJMJEH_01797	CDS	1827	sfrB	1.-.-.-	COG0493	NADPH-Fe(3+) oxidoreductase subunit beta
NODJMJEH_01798	CDS	1833				hypothetical protein
NODJMJEH_01799	CDS	1056				hypothetical protein
NODJMJEH_01800	CDS	555				hypothetical protein
NODJMJEH_01801	CDS	2217	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
NODJMJEH_01802	CDS	906	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
NODJMJEH_01803	CDS	252				hypothetical protein
NODJMJEH_01804	CDS	759	tatC		COG0805	Sec-independent protein translocase protein TatC
NODJMJEH_01805	CDS	324	tatB			Sec-independent protein translocase protein TatB
NODJMJEH_01806	CDS	231	tatA		COG1826	Sec-independent protein translocase protein TatA
NODJMJEH_01807	CDS	681				hypothetical protein
NODJMJEH_01808	CDS	942				hypothetical protein
NODJMJEH_01809	CDS	1125	hemH	4.99.1.1	COG0276	Ferrochelatase
NODJMJEH_01810	CDS	861		3.1.1.10		Tropinesterase
NODJMJEH_01811	CDS	795				hypothetical protein
NODJMJEH_01812	CDS	897	rdgC		COG2974	Recombination-associated protein RdgC
NODJMJEH_01813	CDS	855	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
NODJMJEH_01814	CDS	1716	dauA_1		COG0659	C4-dicarboxylic acid transporter DauA
NODJMJEH_01815	CDS	207				hypothetical protein
NODJMJEH_01816	CDS	2520	plsB	2.3.1.15	COG2937	Glycerol-3-phosphate acyltransferase
NODJMJEH_01817	CDS	873				hypothetical protein
NODJMJEH_01818	CDS	195				hypothetical protein
NODJMJEH_01819	CDS	1194	hemW		COG0635	Heme chaperone HemW
NODJMJEH_01820	CDS	603	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
NODJMJEH_01821	CDS	732	rph	2.7.7.56	COG0689	Ribonuclease PH
NODJMJEH_01822	CDS	870				hypothetical protein
NODJMJEH_01823	CDS	4506				hypothetical protein
NODJMJEH_01824	CDS	669	gmk	2.7.4.8	COG0194	Guanylate kinase
NODJMJEH_01825	CDS	288	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
NODJMJEH_01826	CDS	2154	spoT		COG0317	Bifunctional (p)ppGpp synthase/hydrolase SpoT
NODJMJEH_01827	CDS	381	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
NODJMJEH_01828	CDS	2121	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
NODJMJEH_01829	CDS	1281				hypothetical protein
NODJMJEH_01830	CDS	3402	mscK		COG3264	Mechanosensitive channel MscK
NODJMJEH_01831	CDS	945	rihA	3.2.-.-	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihA
NODJMJEH_01832	tRNA	75				tRNA-Thr(tgt)
NODJMJEH_01833	CDS	549	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
NODJMJEH_01834	CDS	1521	alkA		COG0122	putative bifunctional transcriptional activator/DNA repair enzyme AlkA
NODJMJEH_01835	CDS	486	ogt_2	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase, constitutive
NODJMJEH_01836	CDS	549				hypothetical protein
NODJMJEH_01837	CDS	1578	purH		COG0138	Bifunctional purine biosynthesis protein PurH
NODJMJEH_01838	CDS	282	fis		COG2901	DNA-binding protein Fis
NODJMJEH_01839	CDS	798				hypothetical protein
NODJMJEH_01840	CDS	888	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
NODJMJEH_01841	CDS	1359	accC	6.3.4.14	COG0439	Biotin carboxylase
NODJMJEH_01842	CDS	213	accB		COG0511	Biotin carboxyl carrier protein of acetyl-CoA carboxylase
NODJMJEH_01843	CDS	444	aroQ1	4.2.1.10	COG0757	3-dehydroquinate dehydratase 1
NODJMJEH_01844	CDS	639				hypothetical protein
NODJMJEH_01845	CDS	2550				hypothetical protein
NODJMJEH_01846	CDS	1476	alpha-LP	3.4.21.12		Alpha-lytic protease
NODJMJEH_01847	CDS	522				hypothetical protein
NODJMJEH_01848	CDS	1467	pykA	2.7.1.40	COG0469	Pyruvate kinase II
NODJMJEH_01849	CDS	549				hypothetical protein
NODJMJEH_01850	CDS	2484	ligD		COG1793	Multifunctional non-homologous end joining protein LigD
NODJMJEH_01851	CDS	1053	ku		COG1273	Non-homologous end joining protein Ku
NODJMJEH_01852	CDS	336				hypothetical protein
NODJMJEH_01853	CDS	621				hypothetical protein
NODJMJEH_01854	CDS	2250				hypothetical protein
NODJMJEH_01855	CDS	1005	fda	4.1.2.13		Fructose-bisphosphate aldolase class 1
NODJMJEH_01856	CDS	1194				hypothetical protein
NODJMJEH_01857	CDS	450				hypothetical protein
NODJMJEH_01858	CDS	1338				hypothetical protein
NODJMJEH_01859	CDS	1131	ttgG			Toluene efflux pump periplasmic linker protein TtgG
NODJMJEH_01860	CDS	3141	acrF		COG0841	Multidrug export protein AcrF
NODJMJEH_01861	CDS	696				hypothetical protein
NODJMJEH_01862	CDS	843				hypothetical protein
NODJMJEH_01863	CDS	1593				hypothetical protein
NODJMJEH_01864	CDS	897				hypothetical protein
NODJMJEH_01865	CDS	693				hypothetical protein
NODJMJEH_01866	CDS	1071				hypothetical protein
NODJMJEH_01867	CDS	2958	putA		COG0506	Bifunctional protein PutA
NODJMJEH_01868	CDS	459				hypothetical protein
NODJMJEH_01869	CDS	900	ctaC_1	1.9.3.1	COG1622	Cytochrome c oxidase subunit 2
NODJMJEH_01870	CDS	1611	ctaD	1.9.3.1		Cytochrome c oxidase subunit 1
NODJMJEH_01871	CDS	108				hypothetical protein
NODJMJEH_01872	CDS	609	ctaG			Cytochrome c oxidase assembly protein CtaG
NODJMJEH_01873	CDS	879	ctaE	1.9.3.1	COG1845	Cytochrome c oxidase subunit 3
NODJMJEH_01874	CDS	213				hypothetical protein
NODJMJEH_01875	CDS	726				hypothetical protein
NODJMJEH_01876	CDS	558				hypothetical protein
NODJMJEH_01877	CDS	1134	ctaA	1.3.-.-		Heme A synthase
NODJMJEH_01878	CDS	918	ctaB	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
NODJMJEH_01879	CDS	543	pyrR	2.4.2.9		Bifunctional protein PyrR
NODJMJEH_01880	CDS	957				hypothetical protein
NODJMJEH_01881	CDS	1965	tolB_1			Tol-Pal system protein TolB
NODJMJEH_01882	CDS	300				hypothetical protein
NODJMJEH_01883	CDS	300				hypothetical protein
NODJMJEH_01884	CDS	1731	dnaG	2.7.7.-	COG0358	DNA primase
NODJMJEH_01885	CDS	1680				hypothetical protein
NODJMJEH_01886	CDS	435			COG2764	putative protein
NODJMJEH_01887	CDS	825				hypothetical protein
NODJMJEH_01888	CDS	1749		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
NODJMJEH_01889	tRNA	90				tRNA-Ala(ggc)
NODJMJEH_01890	CDS	1353	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
NODJMJEH_01891	CDS	597	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
NODJMJEH_01892	CDS	921	xerC_3		COG4973	Tyrosine recombinase XerC
NODJMJEH_01893	CDS	690				hypothetical protein
NODJMJEH_01894	CDS	828	dcsC	5.1.1.19		O-ureido-serine racemase
NODJMJEH_01895	CDS	225				hypothetical protein
NODJMJEH_01896	CDS	648				hypothetical protein
NODJMJEH_01897	CDS	354				hypothetical protein
NODJMJEH_01898	CDS	897				hypothetical protein
NODJMJEH_01899	CDS	1071				hypothetical protein
NODJMJEH_01900	CDS	1101	pilT_3		COG2805	Twitching mobility protein
NODJMJEH_01901	CDS	228				hypothetical protein
NODJMJEH_01902	CDS	1368	cbs	4.2.1.22	COG0031	Putative cystathionine beta-synthase
NODJMJEH_01903	CDS	192				hypothetical protein
NODJMJEH_01904	CDS	1173	metC	4.4.1.13	COG0626	Cystathionine beta-lyase
NODJMJEH_01905	CDS	789	cmoB	2.5.1.-		tRNA U34 carboxymethyltransferase
NODJMJEH_01906	CDS	2421				hypothetical protein
NODJMJEH_01907	CDS	657				hypothetical protein
NODJMJEH_01908	CDS	1302				hypothetical protein
NODJMJEH_01909	CDS	459				hypothetical protein
NODJMJEH_01910	CDS	471				hypothetical protein
NODJMJEH_01911	CDS	786				hypothetical protein
NODJMJEH_01912	CDS	411				hypothetical protein
NODJMJEH_01913	CDS	1212				hypothetical protein
NODJMJEH_01914	CDS	900				hypothetical protein
NODJMJEH_01915	CDS	954				hypothetical protein
NODJMJEH_01916	CDS	738		1.-.-.-	COG1028	putative oxidoreductase
NODJMJEH_01917	CDS	1314	dprE1	1.1.98.3	COG0277	Decaprenylphosphoryl-beta-D-ribose oxidase
NODJMJEH_01918	CDS	1437				hypothetical protein
NODJMJEH_01919	CDS	945	etfA		COG2025	Electron transfer flavoprotein subunit alpha
NODJMJEH_01920	CDS	747	etfB			Electron transfer flavoprotein subunit beta
NODJMJEH_01921	CDS	2286				hypothetical protein
NODJMJEH_01922	CDS	930	garR	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
NODJMJEH_01923	CDS	1314				hypothetical protein
NODJMJEH_01924	CDS	603	ftsN			Cell division protein FtsN
NODJMJEH_01925	CDS	1791	argS	6.1.1.19		Arginine--tRNA ligase
NODJMJEH_01926	CDS	765				hypothetical protein
NODJMJEH_01927	CDS	1395	tolQ_2			Tol-Pal system protein TolQ
NODJMJEH_01928	CDS	624	tolQ_3			Tol-Pal system protein TolQ
NODJMJEH_01929	CDS	408	tolR_1			Tol-Pal system protein TolR
NODJMJEH_01930	CDS	609				hypothetical protein
NODJMJEH_01931	CDS	1326				hypothetical protein
NODJMJEH_01932	CDS	3159				hypothetical protein
NODJMJEH_01933	CDS	1728				hypothetical protein
NODJMJEH_01934	CDS	675				hypothetical protein
NODJMJEH_01935	CDS	1227	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
NODJMJEH_01936	CDS	456	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
NODJMJEH_01937	CDS	1371	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
NODJMJEH_01938	CDS	2469				hypothetical protein
NODJMJEH_01939	CDS	633				hypothetical protein
NODJMJEH_01940	CDS	600				hypothetical protein
NODJMJEH_01941	CDS	657	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
NODJMJEH_01942	CDS	798	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
NODJMJEH_01943	CDS	1332	ampG		COG0477	Anhydromuropeptide permease
NODJMJEH_01944	CDS	1119	anmK	2.7.1.170	COG2377	Anhydro-N-acetylmuramic acid kinase
NODJMJEH_01945	CDS	1401	mepM	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
NODJMJEH_01946	rRNA	1534				16S ribosomal RNA
NODJMJEH_01947	tRNA	77				tRNA-Ile(gat)
NODJMJEH_01948	tRNA	76				tRNA-Ala(tgc)
NODJMJEH_01949	rRNA	2877				23S ribosomal RNA
NODJMJEH_01950	rRNA	109				5S ribosomal RNA
NODJMJEH_01951	CDS	3261	tolB_2			Tol-Pal system protein TolB
NODJMJEH_01952	CDS	933	adoK	2.7.1.20	COG0524	Adenosine kinase
NODJMJEH_01953	CDS	1050	mreB		COG1077	Cell shape-determining protein MreB
NODJMJEH_01954	CDS	927	mreC		COG1792	Cell shape-determining protein MreC
NODJMJEH_01955	CDS	486				hypothetical protein
NODJMJEH_01956	CDS	1866	mrdA	3.4.16.4	COG0768	Peptidoglycan D,D-transpeptidase MrdA
NODJMJEH_01957	CDS	1113	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
NODJMJEH_01958	CDS	972	mltB	4.2.2.-	COG2951	Membrane-bound lytic murein transglycosylase B
NODJMJEH_01959	CDS	915	rlpA	4.2.2.-		Endolytic peptidoglycan transglycosylase RlpA
NODJMJEH_01960	CDS	1218	dacA	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacA
NODJMJEH_01961	CDS	270				hypothetical protein
NODJMJEH_01962	CDS	681	lipB	2.3.1.181	COG0321	Octanoyltransferase
NODJMJEH_01963	CDS	984	lipA	2.8.1.8	COG0320	Lipoyl synthase
NODJMJEH_01964	CDS	2169	prc	3.4.21.102	COG0793	Tail-specific protease
NODJMJEH_01965	CDS	924	yedA			putative inner membrane transporter YedA
NODJMJEH_01966	CDS	1185				hypothetical protein
NODJMJEH_01967	CDS	1155				hypothetical protein
NODJMJEH_01968	CDS	720	yknY_3	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
NODJMJEH_01969	CDS	1212	macA_1		COG0845	Macrolide export protein MacA
NODJMJEH_01970	CDS	1374	pepA_2	3.4.11.10		cytosol aminopeptidase
NODJMJEH_01971	CDS	768	yigB	3.1.3.104	COG1011	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB
NODJMJEH_01972	CDS	1134				hypothetical protein
NODJMJEH_01973	CDS	1422	degP	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
NODJMJEH_01974	tRNA	77				tRNA-Ser(gct)
NODJMJEH_01975	CDS	2148	nrdZ	1.17.4.1		Vitamin B12-dependent ribonucleoside-diphosphate reductase
NODJMJEH_01976	CDS	813				hypothetical protein
NODJMJEH_01977	CDS	834				hypothetical protein
NODJMJEH_01978	CDS	441				hypothetical protein
NODJMJEH_01979	CDS	738				hypothetical protein
NODJMJEH_01980	CDS	1221	gerN		COG0475	Na(+)/H(+)-K(+) antiporter GerN
NODJMJEH_01981	CDS	3135	mdtC			Multidrug resistance protein MdtC
NODJMJEH_01982	CDS	1056	mdtA_5			Multidrug resistance protein MdtA
NODJMJEH_01983	CDS	915				hypothetical protein
NODJMJEH_01984	CDS	363				hypothetical protein
