locus_tag	ftype	length_bp	gene	EC_number	COG	product
MGDCJILJ_02051	CDS	1290	gltA	2.3.3.16	COG0372	Citrate synthase
MGDCJILJ_02052	CDS	879		3.5.1.77		N-carbamoyl-D-amino acid hydrolase
MGDCJILJ_02053	CDS	945				hypothetical protein
MGDCJILJ_02054	CDS	2286	cutL_2	1.2.5.3		Carbon monoxide dehydrogenase large chain
MGDCJILJ_02055	CDS	1146	ldc	4.1.1.17		Lysine/ornithine decarboxylase
MGDCJILJ_02056	CDS	432	asnC		COG1522	Regulatory protein AsnC
MGDCJILJ_02057	CDS	576				hypothetical protein
MGDCJILJ_02058	CDS	438				hypothetical protein
MGDCJILJ_02059	CDS	771				hypothetical protein
MGDCJILJ_02060	CDS	519				hypothetical protein
MGDCJILJ_02061	CDS	3117				hypothetical protein
MGDCJILJ_02062	CDS	330				hypothetical protein
MGDCJILJ_02063	CDS	915	ccpA_1	1.11.1.5	COG1858	Cytochrome c551 peroxidase
MGDCJILJ_02064	CDS	1038	ccpA_2	1.11.1.5	COG1858	Cytochrome c551 peroxidase
MGDCJILJ_02065	CDS	1101	hisC_2	2.6.1.9		Histidinol-phosphate aminotransferase
MGDCJILJ_02066	CDS	384				hypothetical protein
MGDCJILJ_02067	CDS	1512	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
MGDCJILJ_02068	CDS	1209				hypothetical protein
MGDCJILJ_02069	CDS	513				hypothetical protein
MGDCJILJ_02070	CDS	2565	pepN	3.4.11.2	COG0308	Aminopeptidase N
MGDCJILJ_02071	CDS	1503	cry2		COG0415	Cryptochrome-like protein cry2
MGDCJILJ_02072	CDS	177				hypothetical protein
MGDCJILJ_02073	CDS	2145	glcB	2.3.3.9	COG2225	Malate synthase G
MGDCJILJ_02074	CDS	348				hypothetical protein
MGDCJILJ_02075	CDS	471				hypothetical protein
MGDCJILJ_02076	CDS	876				hypothetical protein
MGDCJILJ_02077	CDS	252	bolA		COG0271	DNA-binding transcriptional regulator BolA
MGDCJILJ_02078	CDS	633				hypothetical protein
MGDCJILJ_02079	CDS	975	cobS	6.6.1.2		Aerobic cobaltochelatase subunit CobS
MGDCJILJ_02080	CDS	372				hypothetical protein
MGDCJILJ_02081	CDS	621				hypothetical protein
MGDCJILJ_02082	CDS	699	ygeA	5.1.1.13		L-aspartate/glutamate-specific racemase
MGDCJILJ_02083	CDS	1872	cobT	6.6.1.2		Aerobic cobaltochelatase subunit CobT
MGDCJILJ_02084	CDS	1800				hypothetical protein
MGDCJILJ_02085	CDS	342				hypothetical protein
MGDCJILJ_02086	CDS	408	sufE		COG2166	Cysteine desulfuration protein SufE
MGDCJILJ_02087	CDS	459				hypothetical protein
MGDCJILJ_02088	CDS	1155	rnd_2	3.1.13.5	COG0349	Ribonuclease D
MGDCJILJ_02089	CDS	363				hypothetical protein
MGDCJILJ_02090	CDS	588	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
MGDCJILJ_02091	CDS	1047	purM	6.3.3.1		Phosphoribosylformylglycinamidine cyclo-ligase
MGDCJILJ_02092	tRNA	77				tRNA-Met(cat)
MGDCJILJ_02093	CDS	1227				hypothetical protein
MGDCJILJ_02094	CDS	1308				hypothetical protein
MGDCJILJ_02095	CDS	1572				hypothetical protein
MGDCJILJ_02096	CDS	1197	pknD_1	2.7.11.1		Serine/threonine-protein kinase PknD
MGDCJILJ_02097	CDS	687	yieH	3.1.3.-	COG0637	6-phosphogluconate phosphatase
MGDCJILJ_02098	CDS	957	eryD		COG2390	Erythritol catabolism regulatory protein EryD
MGDCJILJ_02099	CDS	1311				hypothetical protein
MGDCJILJ_02100	CDS	873	melD_3		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
MGDCJILJ_02101	CDS	831	ngcG_3		COG0395	Diacetylchitobiose uptake system permease protein NgcG
MGDCJILJ_02102	CDS	990	malK_5	7.5.2.1	COG3839	Maltose/maltodextrin import ATP-binding protein MalK
MGDCJILJ_02103	CDS	768	polS	1.1.1.-		Sorbitol dehydrogenase
MGDCJILJ_02104	CDS	783	fabG_3	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MGDCJILJ_02105	CDS	1428	mtlK	1.1.1.67	COG0246	Mannitol 2-dehydrogenase
MGDCJILJ_02106	CDS	426	CARKD	4.2.1.136		ATP-dependent (S)-NAD(P)H-hydrate dehydratase
MGDCJILJ_02107	CDS	1074	nnr		COG0062	Bifunctional NAD(P)H-hydrate repair enzyme Nnr
MGDCJILJ_02108	CDS	339	glnB_1		COG0347	Nitrogen regulatory protein P-II
MGDCJILJ_02109	CDS	1410	glnA_1	6.3.1.2	COG0174	Glutamine synthetase
MGDCJILJ_02110	CDS	774				hypothetical protein
MGDCJILJ_02111	CDS	876				hypothetical protein
MGDCJILJ_02112	CDS	798				hypothetical protein
MGDCJILJ_02113	CDS	1443	dddP	4.4.1.3	COG0006	Dimethlysulfonioproprionate lyase DddP
MGDCJILJ_02114	CDS	888				hypothetical protein
MGDCJILJ_02115	CDS	1104	btuD_6	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
MGDCJILJ_02116	CDS	669	modB		COG4149	Molybdenum transport system permease protein ModB
MGDCJILJ_02117	CDS	780	modA		COG0725	Molybdate-binding protein ModA
MGDCJILJ_02118	CDS	384				hypothetical protein
MGDCJILJ_02119	CDS	1470		3.4.17.19	COG2317	Thermostable carboxypeptidase 1
MGDCJILJ_02120	CDS	1170	ctaA	1.3.-.-	COG1612	Heme A synthase
MGDCJILJ_02121	CDS	357				hypothetical protein
MGDCJILJ_02122	CDS	1299				hypothetical protein
MGDCJILJ_02123	CDS	738	trmJ	2.1.1.-		tRNA (cytidine/uridine/adenosine-2'-O-)-methyltransferase TrmJ
MGDCJILJ_02124	CDS	621	thiE	2.5.1.3		Thiamine-phosphate synthase
MGDCJILJ_02125	CDS	822				hypothetical protein
MGDCJILJ_02126	CDS	783				hypothetical protein
MGDCJILJ_02127	CDS	183				hypothetical protein
MGDCJILJ_02128	CDS	597	chpT	2.7.99.-		Protein phosphotransferase ChpT
MGDCJILJ_02129	CDS	1260	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
MGDCJILJ_02130	CDS	1131	proB	2.7.2.11		Glutamate 5-kinase
MGDCJILJ_02131	CDS	1023	cgtA	3.6.5.-		GTPase Obg/CgtA
MGDCJILJ_02132	CDS	552				hypothetical protein
MGDCJILJ_02133	CDS	270	rpmA		COG0211	50S ribosomal protein L27
MGDCJILJ_02134	CDS	453				hypothetical protein
MGDCJILJ_02135	CDS	873				hypothetical protein
MGDCJILJ_02136	tRNA	90				tRNA-Ser(cga)
MGDCJILJ_02137	CDS	435				hypothetical protein
MGDCJILJ_02138	CDS	1215		3.5.3.3		Creatinase
MGDCJILJ_02139	CDS	777	crnA	3.5.2.10		Creatinine amidohydrolase
MGDCJILJ_02140	CDS	897	hdfR_3			HTH-type transcriptional regulator HdfR
MGDCJILJ_02141	CDS	1125				hypothetical protein
MGDCJILJ_02142	CDS	846				hypothetical protein
MGDCJILJ_02143	CDS	819	ydcV_5			Inner membrane ABC transporter permease protein YdcV
MGDCJILJ_02144	CDS	1080	btuD_7	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
MGDCJILJ_02145	CDS	270				hypothetical protein
MGDCJILJ_02146	CDS	999	cdhR_3		COG4977	HTH-type transcriptional regulator CdhR
MGDCJILJ_02147	CDS	1254	soxB_2	1.5.3.1		Sarcosine oxidase subunit beta
MGDCJILJ_02148	CDS	303	soxD_1	1.5.3.1		Sarcosine oxidase subunit delta
MGDCJILJ_02149	CDS	3000	soxA_2	1.5.3.1		Sarcosine oxidase subunit alpha
MGDCJILJ_02150	CDS	510				hypothetical protein
MGDCJILJ_02151	CDS	1269	glyA2_2	2.1.2.1		Serine hydroxymethyltransferase 2
MGDCJILJ_02152	CDS	246				hypothetical protein
MGDCJILJ_02153	CDS	1464	tgnC	1.2.1.-	COG1012	(Z)-2-((N-methylformamido)methylene)-5-hydroxybutyrolactone dehydrogenase
MGDCJILJ_02154	CDS	1038	tgnB	1.14.14.-	COG2141	Flavin-dependent trigonelline monooxygenase, oxygenase component
MGDCJILJ_02155	CDS	927	tgnA	1.5.1.36	COG1853	Flavin-dependent trigonelline monooxygenase, reductase component
MGDCJILJ_02156	CDS	795	tgnD	3.5.1.-		(E)-2-((N-methylformamido)methylene)succinate hydrolase
MGDCJILJ_02157	CDS	603				hypothetical protein
MGDCJILJ_02158	CDS	684	rspR_2		COG1802	HTH-type transcriptional repressor RspR
MGDCJILJ_02159	CDS	285				hypothetical protein
MGDCJILJ_02160	CDS	765	rspR_3		COG1802	HTH-type transcriptional repressor RspR
MGDCJILJ_02161	CDS	963	dapA_1	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
MGDCJILJ_02162	CDS	1029		1.5.1.49	COG2055	Delta(1)-pyrroline-2-carboxylate reductase
MGDCJILJ_02163	CDS	810	artI		COG0834	Putative ABC transporter arginine-binding protein 2
MGDCJILJ_02164	CDS	666	yecS_1		COG0765	L-cystine transport system permease protein YecS
MGDCJILJ_02165	CDS	654	yecS_2		COG0765	L-cystine transport system permease protein YecS
MGDCJILJ_02166	CDS	723	glnQ_1			Glutamine transport ATP-binding protein GlnQ
MGDCJILJ_02167	CDS	1245	dadA1_2	1.4.99.-	COG0665	D-amino acid dehydrogenase 1
MGDCJILJ_02168	CDS	1002		5.1.1.8		putative 4-hydroxyproline 2-epimerase
MGDCJILJ_02169	CDS	1677				hypothetical protein
MGDCJILJ_02170	CDS	1089				hypothetical protein
MGDCJILJ_02171	CDS	696	ald2	4.1.2.-	COG0235	5-(methylthio)ribulose-1-phosphate aldolase
MGDCJILJ_02172	CDS	1398	fucK	2.7.1.51		L-fuculokinase
MGDCJILJ_02173	CDS	849		5.1.3.31	COG1082	L-ribulose 3-epimerase
MGDCJILJ_02174	CDS	996	lsrD_1			Autoinducer 2 import system permease protein LsrD
MGDCJILJ_02175	CDS	996	rbsC_3		COG1172	Ribose import permease protein RbsC
MGDCJILJ_02176	CDS	1503	rbsA_2	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
MGDCJILJ_02177	CDS	552	hxlB	5.3.1.27	COG0794	3-hexulose-6-phosphate isomerase
MGDCJILJ_02178	CDS	996	lsrB_1			Autoinducer 2-binding protein LsrB
MGDCJILJ_02179	CDS	1050	purR_1			HTH-type transcriptional repressor PurR
MGDCJILJ_02180	CDS	1047				hypothetical protein
MGDCJILJ_02181	CDS	360				hypothetical protein
MGDCJILJ_02182	CDS	363				hypothetical protein
MGDCJILJ_02183	CDS	738	dsbD_1	1.8.1.8		Thiol:disulfide interchange protein DsbD
MGDCJILJ_02184	CDS	573				hypothetical protein
MGDCJILJ_02185	CDS	474				hypothetical protein
MGDCJILJ_02186	CDS	420				hypothetical protein
MGDCJILJ_02187	CDS	330				hypothetical protein
MGDCJILJ_02188	CDS	864	soxA_3	2.8.5.2		L-cysteine S-thiosulfotransferase subunit SoxA
MGDCJILJ_02189	CDS	1692				hypothetical protein
MGDCJILJ_02190	CDS	1260				hypothetical protein
MGDCJILJ_02191	CDS	1317				hypothetical protein
MGDCJILJ_02192	CDS	705				hypothetical protein
MGDCJILJ_02193	CDS	1263	fccB	1.8.2.3	COG0446	Sulfide dehydrogenase [flavocytochrome c] flavoprotein chain
MGDCJILJ_02194	CDS	903				hypothetical protein
MGDCJILJ_02195	CDS	435				hypothetical protein
MGDCJILJ_02196	CDS	1068				hypothetical protein
MGDCJILJ_02197	CDS	855	arsC_2	1.20.4.4		Arsenate reductase
MGDCJILJ_02198	CDS	1008	gap3	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 3
MGDCJILJ_02199	CDS	1248				hypothetical protein
MGDCJILJ_02200	CDS	477				hypothetical protein
MGDCJILJ_02201	CDS	471				hypothetical protein
MGDCJILJ_02202	CDS	357				hypothetical protein
MGDCJILJ_02203	CDS	768				hypothetical protein
MGDCJILJ_02204	CDS	726				hypothetical protein
MGDCJILJ_02205	CDS	1107	ugpC_4	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
MGDCJILJ_02206	CDS	888	araQ_1		COG0395	L-arabinose transport system permease protein AraQ
MGDCJILJ_02207	CDS	918	melD_4		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
MGDCJILJ_02208	CDS	1251				putative sugar-binding periplasmic protein
MGDCJILJ_02209	CDS	747	phnF_2		COG2188	putative transcriptional regulator PhnF
MGDCJILJ_02210	CDS	441				hypothetical protein
MGDCJILJ_02211	CDS	546	phnH_2	2.7.8.37	COG3625	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnH
MGDCJILJ_02212	CDS	1062	phnI_2	2.7.8.37	COG3626	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnI
MGDCJILJ_02213	CDS	912	phnJ_2	4.7.1.1	COG3627	Alpha-D-ribose 1-methylphosphonate 5-phosphate C-P lyase
MGDCJILJ_02214	CDS	798	phnK_2		COG4107	Putative phosphonates utilization ATP-binding protein PhnK
MGDCJILJ_02215	CDS	708	phnL_2	2.7.8.37	COG4778	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL
MGDCJILJ_02216	CDS	1170	phnM_2	3.6.1.63	COG3454	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase
MGDCJILJ_02217	CDS	624	mhqD	3.1.-.-	COG0400	Putative hydrolase MhqD
MGDCJILJ_02218	CDS	792				hypothetical protein
MGDCJILJ_02219	CDS	1215	phnM_3	3.6.1.63	COG3454	Alpha-D-ribose 1-methylphosphonate 5-triphosphate diphosphatase
MGDCJILJ_02220	CDS	657	COQ3_1	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
MGDCJILJ_02221	CDS	807	phnE_3		COG3639	Phosphate-import permease protein PhnE
MGDCJILJ_02222	CDS	795	phnC_3	7.3.2.1	COG3638	Phosphate-import ATP-binding protein PhnC
MGDCJILJ_02223	CDS	873	ptxB			putative phosphite transport system-binding protein PtxB
MGDCJILJ_02224	CDS	816	phnC_4	7.3.2.1	COG3638	Phosphate-import ATP-binding protein PhnC
MGDCJILJ_02225	CDS	903	phnD_2		COG3221	Phosphate-import protein PhnD
MGDCJILJ_02226	CDS	903				hypothetical protein
MGDCJILJ_02227	CDS	867	phnE_4		COG3639	Phosphate-import permease protein PhnE
MGDCJILJ_02228	CDS	822				hypothetical protein
MGDCJILJ_02229	CDS	609	dapH_2	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
MGDCJILJ_02230	CDS	1041				hypothetical protein
MGDCJILJ_02231	CDS	1167	sugC_2	3.6.3.-	COG3839	Trehalose import ATP-binding protein SugC
MGDCJILJ_02232	CDS	915	ugpA_1		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
MGDCJILJ_02233	CDS	840	araQ_2		COG0395	L-arabinose transport system permease protein AraQ
MGDCJILJ_02234	CDS	1287	ugpB_1		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
MGDCJILJ_02235	CDS	855	cpdA_1	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
MGDCJILJ_02236	CDS	927	cntI_6			Pseudopaline exporter CntI
MGDCJILJ_02237	CDS	915				hypothetical protein
MGDCJILJ_02238	tRNA	90				tRNA-Ser(tga)
MGDCJILJ_02239	CDS	1083				hypothetical protein
MGDCJILJ_02240	CDS	1155	dacC	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacC
MGDCJILJ_02241	CDS	624	tmk	2.7.4.9	COG0125	Thymidylate kinase
MGDCJILJ_02242	CDS	987				hypothetical protein
MGDCJILJ_02243	CDS	807	ycfH	3.1.-.-	COG0084	putative metal-dependent hydrolase YcfH
MGDCJILJ_02244	CDS	804				hypothetical protein
MGDCJILJ_02245	CDS	939				hypothetical protein
MGDCJILJ_02246	CDS	972	ydcV_6			Inner membrane ABC transporter permease protein YdcV
MGDCJILJ_02247	CDS	1254				hypothetical protein
MGDCJILJ_02248	CDS	1068				hypothetical protein
MGDCJILJ_02249	CDS	1101	potA_5	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
MGDCJILJ_02250	tRNA	87				tRNA-Leu(gag)
MGDCJILJ_02251	CDS	1668				hypothetical protein
MGDCJILJ_02252	CDS	669	lipB	2.3.1.181		Octanoyltransferase
MGDCJILJ_02253	CDS	549				hypothetical protein
MGDCJILJ_02254	CDS	708				hypothetical protein
MGDCJILJ_02255	CDS	411			COG3474	Cytochrome c-551
MGDCJILJ_02256	CDS	1680	ctaDII	1.9.3.1	COG0843	Cytochrome c oxidase subunit 1-beta
MGDCJILJ_02257	CDS	951				hypothetical protein
MGDCJILJ_02258	CDS	492				hypothetical protein
MGDCJILJ_02259	CDS	165				hypothetical protein
MGDCJILJ_02260	CDS	459	yqeY		COG1610	putative protein YqeY
MGDCJILJ_02261	CDS	1155	carA_1	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
MGDCJILJ_02262	CDS	1863				hypothetical protein
MGDCJILJ_02263	CDS	636	gntR_3			putative D-xylose utilization operon transcriptional repressor
MGDCJILJ_02264	CDS	648				hypothetical protein
MGDCJILJ_02265	CDS	255				hypothetical protein
MGDCJILJ_02266	CDS	1224	ubiL_1	1.14.13.-	COG0654	Ubiquinone hydroxylase UbiL
MGDCJILJ_02267	CDS	249				hypothetical protein
MGDCJILJ_02268	CDS	1125		1.12.-.-		Soluble hydrogenase 42 kDa subunit
MGDCJILJ_02269	CDS	1104	gci_2	5.5.1.27	COG4948	D-galactarolactone cycloisomerase
MGDCJILJ_02270	CDS	996	gbpR			HTH-type transcriptional regulator GbpR
MGDCJILJ_02271	CDS	1071	chvE		COG4213	Multiple sugar-binding periplasmic receptor ChvE
MGDCJILJ_02272	CDS	1542	xylG_1	7.5.2.10	COG1129	Xylose import ATP-binding protein XylG
MGDCJILJ_02273	CDS	1173	xylH_1		COG4214	Xylose transport system permease protein XylH
MGDCJILJ_02274	CDS	969				hypothetical protein
MGDCJILJ_02275	CDS	1746	araC_1	4.2.1.25		L-arabonate dehydratase
MGDCJILJ_02276	CDS	924	araA	1.1.1.376		L-arabinose 1-dehydrogenase (NAD(P)(+))
MGDCJILJ_02277	CDS	1509		1.2.1.26		Alpha-ketoglutaric semialdehyde dehydrogenase 2
MGDCJILJ_02278	CDS	1026	mro	5.1.3.3	COG2017	Aldose 1-epimerase
MGDCJILJ_02279	CDS	987	mdtA_2			Multidrug resistance protein MdtA
MGDCJILJ_02280	CDS	3201	ttgB		COG0841	putative efflux pump membrane transporter TtgB
MGDCJILJ_02281	CDS	204				hypothetical protein
MGDCJILJ_02282	CDS	315	hlyU		COG0640	Transcriptional activator HlyU
MGDCJILJ_02283	CDS	1188	macA_2		COG0845	Macrolide export protein MacA
MGDCJILJ_02284	CDS	2367				hypothetical protein
MGDCJILJ_02285	CDS	717			COG1136	putative ABC transporter ATP-binding protein
MGDCJILJ_02286	CDS	1011				Purine-binding protein
MGDCJILJ_02287	CDS	1536	mglA_1	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
MGDCJILJ_02288	CDS	1044				hypothetical protein
MGDCJILJ_02289	CDS	948				hypothetical protein
MGDCJILJ_02290	CDS	1269	codA	3.5.4.1	COG0402	Cytosine deaminase
MGDCJILJ_02291	CDS	2223	pknD_2	2.7.11.1		Serine/threonine-protein kinase PknD
MGDCJILJ_02292	CDS	186				hypothetical protein
MGDCJILJ_02293	CDS	1209				hypothetical protein
MGDCJILJ_02294	CDS	1095				hypothetical protein
MGDCJILJ_02295	CDS	1611	nfdA_2	3.5.1.91		N-substituted formamide deformylase
MGDCJILJ_02296	CDS	213				hypothetical protein
MGDCJILJ_02297	CDS	840	ydcV_7			Inner membrane ABC transporter permease protein YdcV
MGDCJILJ_02298	CDS	939	potH		COG1176	Putrescine transport system permease protein PotH
MGDCJILJ_02299	CDS	1089	potA_6	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
MGDCJILJ_02300	CDS	1107	potF		COG0687	Putrescine-binding periplasmic protein
MGDCJILJ_02301	CDS	1218		1.14.13.239		Carnitine monooxygenase oxygenase subunit
MGDCJILJ_02302	CDS	654	betI_2		COG1309	HTH-type transcriptional regulator BetI
MGDCJILJ_02303	CDS	813				hypothetical protein
MGDCJILJ_02304	CDS	1914	iolC_2	2.7.1.92		5-dehydro-2-deoxygluconokinase
MGDCJILJ_02305	CDS	1842	iolD_2	3.7.1.22	COG3962	3D-(3,5/4)-trihydroxycyclohexane-1,2-dione hydrolase
MGDCJILJ_02306	CDS	912	iolE_2	4.2.1.44	COG1082	Inosose dehydratase
MGDCJILJ_02307	CDS	807	iolB_2	5.3.1.30	COG3718	5-deoxy-glucuronate isomerase
MGDCJILJ_02308	CDS	669				hypothetical protein
MGDCJILJ_02309	CDS	780	occM			Octopine transport system permease protein OccM
MGDCJILJ_02310	CDS	384	occQ			Octopine transport system permease protein OccQ
MGDCJILJ_02311	CDS	177				hypothetical protein
MGDCJILJ_02312	CDS	765	argT_1		COG0834	Lysine/arginine/ornithine-binding periplasmic protein
MGDCJILJ_02313	CDS	801	occP_1			Octopine permease ATP-binding protein P
MGDCJILJ_02314	CDS	786	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
MGDCJILJ_02315	CDS	669	pcm_2	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
MGDCJILJ_02316	CDS	1170				hypothetical protein
MGDCJILJ_02317	CDS	840				hypothetical protein
MGDCJILJ_02318	CDS	909	tatC		COG0805	Sec-independent protein translocase protein TatC
MGDCJILJ_02319	tRNA	80				tRNA-Pro(cgg)
MGDCJILJ_02320	CDS	213	tatA			Sec-independent protein translocase protein TatA
MGDCJILJ_02321	CDS	354				hypothetical protein
MGDCJILJ_02322	CDS	300				hypothetical protein
MGDCJILJ_02323	CDS	765				hypothetical protein
MGDCJILJ_02324	CDS	1083	btuD_8	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
MGDCJILJ_02325	CDS	492				hypothetical protein
MGDCJILJ_02326	CDS	777	fabG_4	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
MGDCJILJ_02327	CDS	1254	mdtA_3			Multidrug resistance protein MdtA
MGDCJILJ_02328	CDS	738	yknY_1	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
MGDCJILJ_02329	CDS	1209	macB	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
MGDCJILJ_02330	CDS	111				hypothetical protein
MGDCJILJ_02331	CDS	792		1.1.1.119	COG1028	Glucose 1-dehydrogenase
MGDCJILJ_02332	CDS	1245				hypothetical protein
MGDCJILJ_02333	CDS	1011	srkA_1	2.7.11.1		Stress response kinase A
MGDCJILJ_02334	CDS	1278	davT	2.6.1.48	COG0160	5-aminovalerate aminotransferase DavT
MGDCJILJ_02335	CDS	1500				hypothetical protein
MGDCJILJ_02336	CDS	540				hypothetical protein
MGDCJILJ_02337	CDS	936				hypothetical protein
MGDCJILJ_02338	CDS	792	kdgR_1		COG1414	Transcriptional regulator KdgR
MGDCJILJ_02339	CDS	1482	puuC	1.2.1.5	COG1012	NADP/NAD-dependent aldehyde dehydrogenase PuuC
MGDCJILJ_02340	CDS	651				hypothetical protein
MGDCJILJ_02341	tRNA	81				tRNA-Arg(tcg)
MGDCJILJ_02342	CDS	438				hypothetical protein
MGDCJILJ_02343	CDS	465				hypothetical protein
MGDCJILJ_02344	CDS	630	nagL	5.2.1.4		Maleylpyruvate isomerase
MGDCJILJ_02345	CDS	1362	hmgA	1.13.11.5	COG3508	Homogentisate 1,2-dioxygenase
MGDCJILJ_02346	CDS	1254				hypothetical protein
MGDCJILJ_02347	CDS	951				hypothetical protein
MGDCJILJ_02348	CDS	1617	mhpA	1.14.13.127		3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase
MGDCJILJ_02349	CDS	201				hypothetical protein
MGDCJILJ_02350	CDS	765	hpcH	4.1.2.52	COG3836	4-hydroxy-2-oxo-heptane-1,7-dioate aldolase
MGDCJILJ_02351	CDS	798	hpcG	4.2.1.163		2-oxo-hept-4-ene-1,7-dioate hydratase
MGDCJILJ_02352	CDS	855				hypothetical protein
MGDCJILJ_02353	CDS	981	bphC	1.13.11.39		Manganese-dependent 2,3-dihydroxybiphenyl 1,2-dioxygenase
MGDCJILJ_02354	CDS	852	hpcB	1.13.11.15	COG3384	3,4-dihydroxyphenylacetate 2,3-dioxygenase
MGDCJILJ_02355	CDS	1506	amnC	1.2.1.32		2-aminomuconic 6-semialdehyde dehydrogenase
MGDCJILJ_02356	CDS	393	hpcD	5.3.3.10		5-carboxymethyl-2-hydroxymuconate Delta-isomerase
MGDCJILJ_02357	CDS	465				hypothetical protein
MGDCJILJ_02358	CDS	1239				hypothetical protein
MGDCJILJ_02359	CDS	2457	abo_6	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
MGDCJILJ_02360	CDS	792	kdgR_2			Pectin degradation repressor protein KdgR
MGDCJILJ_02361	CDS	222				hypothetical protein
MGDCJILJ_02362	CDS	1110	msmX_2	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
MGDCJILJ_02363	CDS	1248				putative sugar-binding periplasmic protein
MGDCJILJ_02364	CDS	879	ngcG_4		COG0395	Diacetylchitobiose uptake system permease protein NgcG
MGDCJILJ_02365	CDS	894	melD_5		COG1175	Melibiose/raffinose/stachyose import permease protein MelD
MGDCJILJ_02366	CDS	1254				putative sugar-binding periplasmic protein
MGDCJILJ_02367	CDS	999	purR_2			HTH-type transcriptional repressor PurR
MGDCJILJ_02368	CDS	927	etfA_2		COG2025	Electron transfer flavoprotein subunit alpha
MGDCJILJ_02369	CDS	762	etfB_2			Electron transfer flavoprotein subunit beta
MGDCJILJ_02370	CDS	852				hypothetical protein
MGDCJILJ_02371	CDS	1149				hypothetical protein
MGDCJILJ_02372	CDS	768	idnO	1.1.1.69		5-keto-D-gluconate 5-reductase
MGDCJILJ_02373	CDS	1143	carC	1.3.1.108	COG1960	Caffeyl-CoA reductase-Etf complex subunit CarC
MGDCJILJ_02374	CDS	1017	pld1_2	1.1.1.107		Pyridoxal 4-dehydrogenase
MGDCJILJ_02375	CDS	456				hypothetical protein
MGDCJILJ_02376	CDS	1260	ttuD_2	1.1.1.81		Putative hydroxypyruvate reductase
MGDCJILJ_02377	CDS	312				hypothetical protein
MGDCJILJ_02378	CDS	789		4.2.1.150	COG1024	Crotonyl-CoA hydratase
MGDCJILJ_02379	CDS	1572	carA_2	2.8.3.23	COG4670	Caffeate CoA-transferase
MGDCJILJ_02380	CDS	819	dkgB	1.1.1.346	COG0656	2,5-diketo-D-gluconic acid reductase B
MGDCJILJ_02381	CDS	1605	alkJ_4	1.1.99.-		Alcohol dehydrogenase [acceptor]
MGDCJILJ_02382	CDS	1497	betB	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
MGDCJILJ_02383	CDS	1032	yjmD	1.-.-.-	COG1063	putative zinc-type alcohol dehydrogenase-like protein YjmD
MGDCJILJ_02384	CDS	942	rbsC_4		COG1172	Ribose import permease protein RbsC
MGDCJILJ_02385	CDS	1506	rbsA_3	7.5.2.7	COG1129	Ribose import ATP-binding protein RbsA
MGDCJILJ_02386	CDS	966	rbsC_5		COG1172	Ribose import permease protein RbsC
MGDCJILJ_02387	CDS	1110	alsB		COG1879	D-allose-binding periplasmic protein
MGDCJILJ_02388	CDS	669	nicS			HTH-type transcriptional repressor NicS
