locus_tag	ftype	length_bp	gene	EC_number	COG	product
NAHEBPPK_01855	CDS	723				hypothetical protein
NAHEBPPK_01856	CDS	738	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
NAHEBPPK_01857	CDS	492				hypothetical protein
NAHEBPPK_01858	CDS	948	fmt	2.1.2.9	COG0223	Methionyl-tRNA formyltransferase
NAHEBPPK_01859	CDS	531	def	3.5.1.88	COG0242	Peptide deformylase
NAHEBPPK_01860	CDS	1308				hypothetical protein
NAHEBPPK_01861	CDS	978		1.6.5.11	COG2070	NADH:quinone reductase
NAHEBPPK_01862	CDS	888				hypothetical protein
NAHEBPPK_01863	CDS	732				hypothetical protein
NAHEBPPK_01864	CDS	2631	cckA			Sensor kinase CckA
NAHEBPPK_01865	CDS	1863				hypothetical protein
NAHEBPPK_01866	CDS	672	yceI_2			Protein YceI
NAHEBPPK_01867	CDS	1050				hypothetical protein
NAHEBPPK_01868	CDS	411	dksA		COG1734	RNA polymerase-binding transcription factor DksA
NAHEBPPK_01869	CDS	1296				hypothetical protein
NAHEBPPK_01870	CDS	651				hypothetical protein
NAHEBPPK_01871	CDS	315				hypothetical protein
NAHEBPPK_01872	CDS	381	flbT_1			flagellum biosynthesis repressor protein FlbT
NAHEBPPK_01873	CDS	885				hypothetical protein
NAHEBPPK_01874	CDS	753				hypothetical protein
NAHEBPPK_01875	CDS	654				hypothetical protein
NAHEBPPK_01876	CDS	1182				hypothetical protein
NAHEBPPK_01877	CDS	765	paaF	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
NAHEBPPK_01878	CDS	585	udk_1	2.7.1.48	COG0572	Uridine kinase
NAHEBPPK_01879	CDS	261				hypothetical protein
NAHEBPPK_01880	CDS	612				hypothetical protein
NAHEBPPK_01881	CDS	1248	tetA_1			Tetracycline resistance protein, class C
NAHEBPPK_01882	CDS	273				hypothetical protein
NAHEBPPK_01883	CDS	531	gmhB	3.1.3.83		D-glycero-alpha-D-manno-heptose-1,7-bisphosphate 7-phosphatase
NAHEBPPK_01884	CDS	438				hypothetical protein
NAHEBPPK_01885	CDS	831				hypothetical protein
NAHEBPPK_01886	CDS	627	COQ5_3	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
NAHEBPPK_01887	CDS	723				hypothetical protein
NAHEBPPK_01888	CDS	798			COG0730	putative membrane transporter protein
NAHEBPPK_01889	CDS	531	ygaP		COG0607	Inner membrane protein YgaP
NAHEBPPK_01890	CDS	315	bigR		COG0640	Biofilm growth-associated repressor
NAHEBPPK_01891	CDS	867		3.-.-.-		putative metallo-hydrolase
NAHEBPPK_01892	CDS	438				hypothetical protein
NAHEBPPK_01893	CDS	903	eamA		COG0697	putative amino-acid metabolite efflux pump
NAHEBPPK_01894	CDS	726	amiD	3.5.1.28	COG3023	N-acetylmuramoyl-L-alanine amidase AmiD
NAHEBPPK_01895	CDS	867				hypothetical protein
NAHEBPPK_01896	CDS	438				hypothetical protein
NAHEBPPK_01897	CDS	1035	ltaE	4.1.2.48		Low specificity L-threonine aldolase
NAHEBPPK_01898	CDS	753	gdhI	1.1.1.47	COG1028	Glucose 1-dehydrogenase 1
NAHEBPPK_01899	CDS	990	yrbG_2		COG0530	Inner membrane protein YrbG
NAHEBPPK_01900	CDS	117				hypothetical protein
NAHEBPPK_01901	CDS	411	arsC	1.20.4.4		Arsenate reductase
NAHEBPPK_01902	CDS	1038	acr3		COG0798	Arsenical-resistance protein Acr3
NAHEBPPK_01903	CDS	375				hypothetical protein
NAHEBPPK_01904	CDS	1458	degP_4	3.4.21.107	COG0265	Periplasmic serine endoprotease DegP
NAHEBPPK_01905	CDS	201				hypothetical protein
NAHEBPPK_01906	CDS	897	hflC		COG0330	Modulator of FtsH protease HflC
NAHEBPPK_01907	CDS	1170	hflK		COG0330	Modulator of FtsH protease HflK
NAHEBPPK_01908	CDS	1221				Iron-sulfur cluster carrier protein
NAHEBPPK_01909	CDS	468	rutC_1	1.-.-.-		Putative aminoacrylate peracid reductase RutC
NAHEBPPK_01910	CDS	192				hypothetical protein
NAHEBPPK_01911	CDS	675				hypothetical protein
NAHEBPPK_01912	CDS	924	gnl_2	3.1.1.17		Gluconolactonase
NAHEBPPK_01913	CDS	531	folA	1.5.1.3	COG0262	Dihydrofolate reductase
NAHEBPPK_01914	CDS	669				hypothetical protein
NAHEBPPK_01915	CDS	681	aqpZ2			Aquaporin Z 2
NAHEBPPK_01916	CDS	549				hypothetical protein
NAHEBPPK_01917	CDS	795	thyA	2.1.1.45	COG0207	Thymidylate synthase
NAHEBPPK_01918	CDS	1860				hypothetical protein
NAHEBPPK_01919	CDS	642	pgsA	2.7.8.5		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
NAHEBPPK_01920	CDS	744				hypothetical protein
NAHEBPPK_01921	CDS	471	rppH_1	3.6.1.-		RNA pyrophosphohydrolase
NAHEBPPK_01922	CDS	909				hypothetical protein
NAHEBPPK_01923	CDS	951	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
NAHEBPPK_01924	CDS	1794	ilvI	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
NAHEBPPK_01925	CDS	690				hypothetical protein
NAHEBPPK_01926	CDS	570	ilvH	2.2.1.6	COG0440	Acetolactate synthase isozyme 3 small subunit
NAHEBPPK_01927	CDS	642				hypothetical protein
NAHEBPPK_01928	CDS	1020	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
NAHEBPPK_01929	CDS	552				hypothetical protein
NAHEBPPK_01930	CDS	666	acm	3.2.1.17		Lysozyme M1
NAHEBPPK_01931	CDS	492				hypothetical protein
NAHEBPPK_01932	CDS	594				hypothetical protein
NAHEBPPK_01933	CDS	972				hypothetical protein
NAHEBPPK_01934	CDS	744				hypothetical protein
NAHEBPPK_01935	CDS	1557	leuA	2.3.3.13	COG0119	2-isopropylmalate synthase
NAHEBPPK_01936	CDS	288	ptsO		COG1925	Phosphocarrier protein NPr
NAHEBPPK_01937	CDS	411	levD		COG2893	PTS system fructose-specific EIIA component
NAHEBPPK_01938	CDS	834	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
NAHEBPPK_01939	CDS	816				hypothetical protein
NAHEBPPK_01940	CDS	2394	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
NAHEBPPK_01941	CDS	1077	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
NAHEBPPK_01942	CDS	1038				hypothetical protein
NAHEBPPK_01943	CDS	162				hypothetical protein
NAHEBPPK_01944	CDS	363	rplT		COG0292	50S ribosomal protein L20
NAHEBPPK_01945	CDS	201	rpmI		COG0291	50S ribosomal protein L35
NAHEBPPK_01946	CDS	783				hypothetical protein
NAHEBPPK_01947	CDS	489				hypothetical protein
NAHEBPPK_01948	CDS	594				hypothetical protein
NAHEBPPK_01949	CDS	462	infC		COG0290	Translation initiation factor IF-3
NAHEBPPK_01950	CDS	1128				hypothetical protein
NAHEBPPK_01951	CDS	1176	mshA_3	2.4.1.250	COG0438	D-inositol 3-phosphate glycosyltransferase
NAHEBPPK_01952	CDS	759	menH_1	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
NAHEBPPK_01953	CDS	822				hypothetical protein
NAHEBPPK_01954	CDS	828	dapD	2.3.1.117		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
NAHEBPPK_01955	CDS	735				hypothetical protein
NAHEBPPK_01956	CDS	1035				hypothetical protein
NAHEBPPK_01957	CDS	897	argB	2.7.2.8	COG0548	Acetylglutamate kinase
NAHEBPPK_01958	CDS	462	ysnE	2.3.1.-		putative N-acetyltransferase YsnE
NAHEBPPK_01959	CDS	2157		3.5.1.93		Glutaryl-7-aminocephalosporanic-acid acylase
NAHEBPPK_01960	CDS	639	engB		COG0218	putative GTP-binding protein EngB
NAHEBPPK_01961	CDS	1827	yidC			Membrane protein insertase YidC
NAHEBPPK_01962	CDS	369	rnpA	3.1.26.5		Ribonuclease P protein component
NAHEBPPK_01963	CDS	135	rpmH		COG0230	50S ribosomal protein L34
NAHEBPPK_01964	CDS	1176	dap_1	3.4.11.19		D-aminopeptidase
NAHEBPPK_01965	CDS	1269				hypothetical protein
NAHEBPPK_01966	CDS	648	rluA	5.4.99.28	COG0564	Dual-specificity RNA pseudouridine synthase RluA
NAHEBPPK_01967	CDS	432				hypothetical protein
NAHEBPPK_01968	CDS	1452	dac	3.4.16.4		D-alanyl-D-alanine carboxypeptidase
NAHEBPPK_01969	CDS	2433	hrpB	3.6.4.13	COG1643	ATP-dependent RNA helicase HrpB
NAHEBPPK_01970	CDS	1305	gltT			Proton/sodium-glutamate symport protein
NAHEBPPK_01971	CDS	2445	divL	2.7.13.3		Sensor protein DivL
NAHEBPPK_01972	CDS	561				hypothetical protein
NAHEBPPK_01973	CDS	933	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
NAHEBPPK_01974	CDS	2055				hypothetical protein
NAHEBPPK_01975	CDS	2049				hypothetical protein
NAHEBPPK_01976	CDS	909	ddlB	6.3.2.4	COG1181	D-alanine--D-alanine ligase B
NAHEBPPK_01977	CDS	870	ftsQ			Cell division protein FtsQ
NAHEBPPK_01978	CDS	1311	ftsA		COG0849	Cell division protein FtsA
NAHEBPPK_01979	CDS	1446	ftsZ			Cell division protein FtsZ
NAHEBPPK_01980	CDS	945	lpxC	3.5.1.108	COG0774	UDP-3-O-acyl-N-acetylglucosamine deacetylase
NAHEBPPK_01981	CDS	834	bamD		COG4105	Outer membrane protein assembly factor BamD
NAHEBPPK_01982	CDS	2106	ligA	6.5.1.2	COG0272	DNA ligase
NAHEBPPK_01983	CDS	1683	recN		COG0497	DNA repair protein RecN
NAHEBPPK_01984	CDS	738				hypothetical protein
NAHEBPPK_01985	CDS	1122				hypothetical protein
NAHEBPPK_01986	CDS	252				hypothetical protein
NAHEBPPK_01987	CDS	420				hypothetical protein
NAHEBPPK_01988	CDS	552				hypothetical protein
NAHEBPPK_01989	CDS	1812				hypothetical protein
NAHEBPPK_01990	CDS	189				hypothetical protein
NAHEBPPK_01991	CDS	144				hypothetical protein
NAHEBPPK_01992	CDS	858	prmC_1	2.1.1.297		Release factor glutamine methyltransferase
NAHEBPPK_01993	CDS	1224	adiC		COG0531	Arginine/agmatine antiporter
NAHEBPPK_01994	CDS	1032	yeaW	1.14.13.239	COG4638	Carnitine monooxygenase oxygenase subunit
NAHEBPPK_01995	CDS	390				hypothetical protein
NAHEBPPK_01996	CDS	297				hypothetical protein
NAHEBPPK_01997	CDS	474				hypothetical protein
NAHEBPPK_01998	CDS	375				hypothetical protein
NAHEBPPK_01999	CDS	471				hypothetical protein
NAHEBPPK_02000	CDS	501				hypothetical protein
NAHEBPPK_02001	CDS	330				hypothetical protein
NAHEBPPK_02002	CDS	924				hypothetical protein
NAHEBPPK_02003	CDS	1311				hypothetical protein
NAHEBPPK_02004	CDS	1035	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
NAHEBPPK_02005	CDS	531				hypothetical protein
NAHEBPPK_02006	CDS	1686				hypothetical protein
NAHEBPPK_02007	CDS	324	ybaB		COG0718	Nucleoid-associated protein YbaB
NAHEBPPK_02008	CDS	1221				hypothetical protein
NAHEBPPK_02009	CDS	606	recR		COG0353	Recombination protein RecR
NAHEBPPK_02010	CDS	813	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
NAHEBPPK_02011	CDS	651	tal	2.2.1.2	COG0176	Transaldolase
NAHEBPPK_02012	CDS	1311	rkpK	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
NAHEBPPK_02013	CDS	621				hypothetical protein
NAHEBPPK_02014	CDS	1755				hypothetical protein
NAHEBPPK_02015	CDS	1014				hypothetical protein
NAHEBPPK_02016	CDS	699	COQ5_4	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
NAHEBPPK_02017	CDS	360	arnE			4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE
NAHEBPPK_02018	CDS	1518	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
NAHEBPPK_02019	CDS	789				hypothetical protein
NAHEBPPK_02020	CDS	720				hypothetical protein
NAHEBPPK_02021	CDS	1863	btuD_3	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
NAHEBPPK_02022	CDS	1722				hypothetical protein
NAHEBPPK_02023	CDS	399				hypothetical protein
NAHEBPPK_02024	CDS	384				hypothetical protein
NAHEBPPK_02025	CDS	1788	sdhA	1.3.5.1		Succinate dehydrogenase flavoprotein subunit
NAHEBPPK_02026	CDS	297				hypothetical protein
NAHEBPPK_02027	CDS	783	sdhB	1.3.5.1	COG0479	Succinate dehydrogenase iron-sulfur subunit
NAHEBPPK_02028	CDS	546				hypothetical protein
NAHEBPPK_02029	CDS	1293	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
NAHEBPPK_02030	CDS	1548				hypothetical protein
NAHEBPPK_02031	CDS	579				hypothetical protein
NAHEBPPK_02032	CDS	603	fldP			Flavodoxin FldP
NAHEBPPK_02033	CDS	1596	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
NAHEBPPK_02034	CDS	531	aacA4	2.3.1.82		Aminoglycoside N(6')-acetyltransferase type 1
NAHEBPPK_02035	CDS	1167	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
NAHEBPPK_02036	CDS	837	rdpA_2	1.14.11.44		(R)-phenoxypropionate/alpha-ketoglutarate-dioxygenase
NAHEBPPK_02037	CDS	549				hypothetical protein
NAHEBPPK_02038	CDS	402				hypothetical protein
NAHEBPPK_02039	CDS	783		1.-.-.-		putative oxidoreductase
NAHEBPPK_02040	CDS	483				hypothetical protein
NAHEBPPK_02041	CDS	468				hypothetical protein
NAHEBPPK_02042	CDS	678	nbzA_2	1.7.1.16		Nitrobenzene nitroreductase
NAHEBPPK_02043	CDS	1167				hypothetical protein
NAHEBPPK_02044	CDS	597				hypothetical protein
NAHEBPPK_02045	CDS	336				hypothetical protein
NAHEBPPK_02046	CDS	543				hypothetical protein
NAHEBPPK_02047	CDS	465	malT			HTH-type transcriptional regulator MalT
NAHEBPPK_02048	CDS	756				hypothetical protein
NAHEBPPK_02049	CDS	684				hypothetical protein
NAHEBPPK_02050	CDS	891				hypothetical protein
NAHEBPPK_02051	CDS	1200				hypothetical protein
NAHEBPPK_02052	CDS	1044	kamA	5.4.3.2	COG1509	L-lysine 2,3-aminomutase
NAHEBPPK_02053	CDS	1044	epmA	6.3.1.-	COG2269	Elongation factor P--(R)-beta-lysine ligase
NAHEBPPK_02054	CDS	573	efp		COG0231	Elongation factor P
NAHEBPPK_02055	CDS	345				hypothetical protein
NAHEBPPK_02056	CDS	702				hypothetical protein
NAHEBPPK_02057	CDS	2754				hypothetical protein
NAHEBPPK_02058	CDS	474				hypothetical protein
NAHEBPPK_02059	CDS	1215				IS256 family transposase ISCce2
NAHEBPPK_02060	CDS	3813				hypothetical protein
NAHEBPPK_02061	CDS	243				hypothetical protein
NAHEBPPK_02062	CDS	654				hypothetical protein
NAHEBPPK_02063	CDS	4419				hypothetical protein
NAHEBPPK_02064	CDS	213				hypothetical protein
NAHEBPPK_02065	CDS	801				hypothetical protein
NAHEBPPK_02066	CDS	666				hypothetical protein
NAHEBPPK_02067	CDS	204				hypothetical protein
NAHEBPPK_02068	CDS	1611				hypothetical protein
NAHEBPPK_02069	CDS	1335	intA		COG0582	Prophage integrase IntA
NAHEBPPK_02070	CDS	939				hypothetical protein
NAHEBPPK_02071	CDS	504				hypothetical protein
NAHEBPPK_02072	CDS	246				hypothetical protein
NAHEBPPK_02073	CDS	393				hypothetical protein
NAHEBPPK_02074	CDS	324				hypothetical protein
NAHEBPPK_02075	CDS	1770	noc			Nucleoid occlusion protein
NAHEBPPK_02076	CDS	252				hypothetical protein
NAHEBPPK_02077	CDS	474				hypothetical protein
NAHEBPPK_02078	CDS	213				hypothetical protein
NAHEBPPK_02079	CDS	294				hypothetical protein
NAHEBPPK_02080	CDS	1731				hypothetical protein
NAHEBPPK_02081	CDS	744				hypothetical protein
NAHEBPPK_02082	CDS	1062				hypothetical protein
NAHEBPPK_02083	CDS	1020				hypothetical protein
NAHEBPPK_02084	CDS	879	phnC	7.3.2.1	COG3638	Phosphate-import ATP-binding protein PhnC
NAHEBPPK_02085	CDS	933				hypothetical protein
NAHEBPPK_02086	CDS	738	ybbH		COG1737	putative HTH-type transcriptional regulator YbbH
NAHEBPPK_02087	CDS	783	nagD	3.1.3.5	COG0647	Ribonucleotide monophosphatase NagD
NAHEBPPK_02088	CDS	2655	btuB_14			Vitamin B12 transporter BtuB
NAHEBPPK_02089	CDS	1551	phoD	3.1.3.1	COG3540	Alkaline phosphatase D
NAHEBPPK_02090	CDS	1155				hypothetical protein
NAHEBPPK_02091	CDS	783				IS21 family transposase IS1600
NAHEBPPK_02092	CDS	1530				hypothetical protein
NAHEBPPK_02093	CDS	1911				hypothetical protein
NAHEBPPK_02094	CDS	411				hypothetical protein
NAHEBPPK_02095	CDS	1524	adh	1.2.1.3	COG1012	Aldehyde dehydrogenase
NAHEBPPK_02096	CDS	996				hypothetical protein
NAHEBPPK_02097	CDS	777	ubiE_1	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
NAHEBPPK_02098	CDS	696				hypothetical protein
NAHEBPPK_02099	CDS	639				hypothetical protein
NAHEBPPK_02100	CDS	1530				hypothetical protein
NAHEBPPK_02101	CDS	783				IS21 family transposase ISAlde2
NAHEBPPK_02102	CDS	579				hypothetical protein
NAHEBPPK_02103	CDS	585				hypothetical protein
NAHEBPPK_02104	CDS	759				hypothetical protein
NAHEBPPK_02105	CDS	240				hypothetical protein
NAHEBPPK_02106	CDS	537				hypothetical protein
NAHEBPPK_02107	CDS	210				hypothetical protein
NAHEBPPK_02108	CDS	1152				hypothetical protein
NAHEBPPK_02109	CDS	2553				hypothetical protein
NAHEBPPK_02110	CDS	783	pld1	1.1.1.107		Pyridoxal 4-dehydrogenase
NAHEBPPK_02111	CDS	897				hypothetical protein
NAHEBPPK_02112	CDS	1380	yjmB_1		COG2211	putative symporter YjmB
NAHEBPPK_02113	CDS	852		4.3.2.3		Ureidoglycolate lyase
NAHEBPPK_02114	CDS	756	LRA5	1.1.1.401		2-dehydro-3-deoxy-L-rhamnonate dehydrogenase (NAD(+))
NAHEBPPK_02115	CDS	1206	rhmD	4.2.1.90	COG4948	L-rhamnonate dehydratase
NAHEBPPK_02116	CDS	735	lutR		COG2186	HTH-type transcriptional regulator LutR
NAHEBPPK_02117	CDS	1170	lldD_3	1.1.-.-	COG1304	L-lactate dehydrogenase
NAHEBPPK_02118	CDS	588				hypothetical protein
NAHEBPPK_02119	CDS	465	rutC_2	1.-.-.-		Putative aminoacrylate peracid reductase RutC
NAHEBPPK_02120	CDS	2295	btuB_15			Vitamin B12 transporter BtuB
NAHEBPPK_02121	CDS	738		1.1.1.-		2-keto-3-deoxy-L-fuconate dehydrogenase
NAHEBPPK_02122	CDS	1215		4.2.1.68	COG4948	L-fuconate dehydratase
NAHEBPPK_02123	CDS	972	aes_2	3.1.1.-	COG0657	Acetyl esterase
NAHEBPPK_02124	CDS	90				hypothetical protein
NAHEBPPK_02125	CDS	846				hypothetical protein
NAHEBPPK_02126	CDS	1062	yajO	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
NAHEBPPK_02127	CDS	543				hypothetical protein
NAHEBPPK_02128	CDS	372				hypothetical protein
NAHEBPPK_02129	CDS	2007	traG_3			Conjugal transfer protein TraG
NAHEBPPK_02130	CDS	429				hypothetical protein
NAHEBPPK_02131	CDS	957				hypothetical protein
NAHEBPPK_02132	CDS	333				hypothetical protein
NAHEBPPK_02133	CDS	264				hypothetical protein
NAHEBPPK_02134	CDS	2478	virB4_3		COG3451	Type IV secretion system protein virB4
NAHEBPPK_02135	CDS	723				hypothetical protein
NAHEBPPK_02136	CDS	978				hypothetical protein
NAHEBPPK_02137	CDS	681				hypothetical protein
NAHEBPPK_02138	CDS	975				hypothetical protein
NAHEBPPK_02139	CDS	1020				hypothetical protein
NAHEBPPK_02140	CDS	2091	rep	3.6.4.12		ATP-dependent DNA helicase Rep
NAHEBPPK_02141	CDS	723				hypothetical protein
NAHEBPPK_02142	CDS	2898				hypothetical protein
NAHEBPPK_02143	CDS	924				hypothetical protein
NAHEBPPK_02144	CDS	3081				hypothetical protein
NAHEBPPK_02145	CDS	615				hypothetical protein
NAHEBPPK_02146	CDS	2679				hypothetical protein
NAHEBPPK_02147	CDS	1119				hypothetical protein
NAHEBPPK_02148	CDS	720				hypothetical protein
NAHEBPPK_02149	CDS	2091				hypothetical protein
NAHEBPPK_02150	CDS	2619				hypothetical protein
NAHEBPPK_02151	CDS	402				hypothetical protein
NAHEBPPK_02152	CDS	684				hypothetical protein
NAHEBPPK_02153	CDS	318				hypothetical protein
NAHEBPPK_02154	CDS	1404				hypothetical protein
NAHEBPPK_02155	CDS	1530				hypothetical protein
NAHEBPPK_02156	CDS	783				IS21 family transposase IS1600
NAHEBPPK_02157	CDS	2676				hypothetical protein
NAHEBPPK_02158	tRNA	77				tRNA-Arg(acg)
NAHEBPPK_02159	CDS	1014		3.4.21.4	COG5640	Trypsin
NAHEBPPK_02160	CDS	996		3.4.11.-	COG3191	putative aminopeptidase
NAHEBPPK_02161	CDS	1785	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
NAHEBPPK_02162	CDS	588	tdk	2.7.1.21		Thymidine kinase
NAHEBPPK_02163	CDS	561				hypothetical protein
NAHEBPPK_02164	CDS	822	fpr	1.18.1.2	COG1018	Flavodoxin/ferredoxin--NADP reductase
NAHEBPPK_02165	CDS	849				hypothetical protein
NAHEBPPK_02166	CDS	987	dhaA	3.8.1.5		Haloalkane dehalogenase
NAHEBPPK_02167	CDS	657				hypothetical protein
NAHEBPPK_02168	CDS	2118	dsbD	1.8.1.8		Thiol:disulfide interchange protein DsbD
NAHEBPPK_02169	CDS	795				hypothetical protein
NAHEBPPK_02170	CDS	1866				hypothetical protein
NAHEBPPK_02171	CDS	348				hypothetical protein
NAHEBPPK_02172	CDS	336				hypothetical protein
NAHEBPPK_02173	CDS	612				hypothetical protein
NAHEBPPK_02174	CDS	147	rpsU		COG0828	30S ribosomal protein S21
NAHEBPPK_02175	CDS	375	ybaN		COG2832	Inner membrane protein YbaN
NAHEBPPK_02176	CDS	1401				hypothetical protein
NAHEBPPK_02177	CDS	972	lnrL_1	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
NAHEBPPK_02178	CDS	303				hypothetical protein
NAHEBPPK_02179	CDS	447				hypothetical protein
NAHEBPPK_02180	CDS	261	grxC		COG0695	Glutaredoxin 3
NAHEBPPK_02181	CDS	759				hypothetical protein
NAHEBPPK_02182	CDS	924				hypothetical protein
NAHEBPPK_02183	CDS	180				hypothetical protein
NAHEBPPK_02184	CDS	444	nudG	3.6.1.65	COG0494	CTP pyrophosphohydrolase
NAHEBPPK_02185	CDS	1251	argJ			Arginine biosynthesis bifunctional protein ArgJ
NAHEBPPK_02186	CDS	915		5.2.1.8	COG0760	putative parvulin-type peptidyl-prolyl cis-trans isomerase
NAHEBPPK_02187	CDS	2637	secA		COG0653	Protein translocase subunit SecA
NAHEBPPK_02188	CDS	405				hypothetical protein
NAHEBPPK_02189	CDS	888	folD			Bifunctional protein FolD protein
NAHEBPPK_02190	CDS	300				hypothetical protein
NAHEBPPK_02191	CDS	291				hypothetical protein
NAHEBPPK_02192	CDS	1242				hypothetical protein
NAHEBPPK_02193	CDS	498				hypothetical protein
NAHEBPPK_02194	CDS	237				hypothetical protein
NAHEBPPK_02195	CDS	774	linX_2	1.1.1.-		2,5-dichloro-2,5-cyclohexadiene-1,4-diol dehydrogenase LinX
NAHEBPPK_02196	CDS	678				hypothetical protein
NAHEBPPK_02197	CDS	372				hypothetical protein
NAHEBPPK_02198	CDS	1404	lpd3	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase 3
NAHEBPPK_02199	CDS	447				hypothetical protein
NAHEBPPK_02200	CDS	1347	recD2	3.6.4.12		ATP-dependent RecD-like DNA helicase
NAHEBPPK_02201	CDS	231				hypothetical protein
NAHEBPPK_02202	CDS	219				hypothetical protein
NAHEBPPK_02203	CDS	456	dut	3.6.1.23		Deoxyuridine 5'-triphosphate nucleotidohydrolase
NAHEBPPK_02204	CDS	1227	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
NAHEBPPK_02205	CDS	321				hypothetical protein
NAHEBPPK_02206	CDS	1521	ubiB_2	2.7.-.-	COG0661	putative protein kinase UbiB
NAHEBPPK_02207	CDS	165				hypothetical protein
NAHEBPPK_02208	CDS	789	ubiE_2	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
NAHEBPPK_02209	CDS	846	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
NAHEBPPK_02210	CDS	1182	hpxO	1.14.13.113	COG0654	FAD-dependent urate hydroxylase
NAHEBPPK_02211	CDS	732				hypothetical protein
NAHEBPPK_02212	CDS	1158	hsaA	1.14.14.12		Flavin-dependent monooxygenase, oxygenase subunit HsaA
NAHEBPPK_02213	CDS	348				hypothetical protein
NAHEBPPK_02214	CDS	1713	nfdA_1	3.5.1.91		N-substituted formamide deformylase
NAHEBPPK_02215	CDS	1116				hypothetical protein
NAHEBPPK_02216	CDS	888				hypothetical protein
NAHEBPPK_02217	CDS	1161	acdA_5	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
NAHEBPPK_02218	CDS	1293	umuC		COG0389	Protein UmuC
NAHEBPPK_02219	CDS	915	metAA	2.3.1.31	COG1897	Homoserine O-acetyltransferase
NAHEBPPK_02220	CDS	1962				hypothetical protein
NAHEBPPK_02221	CDS	813		4.2.1.150	COG1024	Crotonyl-CoA hydratase
NAHEBPPK_02222	CDS	438				hypothetical protein
NAHEBPPK_02223	CDS	348				hypothetical protein
NAHEBPPK_02224	CDS	939		1.6.5.11	COG2070	NADH:quinone reductase
NAHEBPPK_02225	CDS	2178	dcp	3.4.15.5	COG0339	Dipeptidyl carboxypeptidase
NAHEBPPK_02226	CDS	261				hypothetical protein
NAHEBPPK_02227	CDS	468	ptsN		COG1762	Nitrogen regulatory protein
NAHEBPPK_02228	CDS	591	hpf			Ribosome hibernation promotion factor
NAHEBPPK_02229	CDS	1044	pspF		COG1221	Psp operon transcriptional activator
NAHEBPPK_02230	CDS	132				hypothetical protein
NAHEBPPK_02231	CDS	681	pspA		COG1842	Phage shock protein A
NAHEBPPK_02232	CDS	111				hypothetical protein
NAHEBPPK_02233	CDS	267				hypothetical protein
NAHEBPPK_02234	CDS	417				hypothetical protein
NAHEBPPK_02235	CDS	186				hypothetical protein
NAHEBPPK_02236	CDS	1851	mnmC_2		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
NAHEBPPK_02237	CDS	171				hypothetical protein
NAHEBPPK_02238	CDS	288	yjdJ		COG2388	putative protein YjdJ
NAHEBPPK_02239	CDS	279				hypothetical protein
NAHEBPPK_02240	CDS	453				hypothetical protein
NAHEBPPK_02241	CDS	1203				hypothetical protein
NAHEBPPK_02242	CDS	900	xerC_1		COG4973	Tyrosine recombinase XerC
NAHEBPPK_02243	CDS	1173	hemW		COG0635	Heme chaperone HemW
NAHEBPPK_02244	CDS	627		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
