locus_tag	ftype	length_bp	gene	EC_number	COG	product
JHHNKHIK_02026	CDS	714				hypothetical protein
JHHNKHIK_02027	CDS	768	bacG	1.3.1.-	COG1028	NADPH-dependent reductase BacG
JHHNKHIK_02028	CDS	408				hypothetical protein
JHHNKHIK_02029	CDS	1041				hypothetical protein
JHHNKHIK_02030	CDS	1569	fruK	7.5.2.-	COG1129	Fructose import ATP-binding protein FruK
JHHNKHIK_02031	CDS	1086				hypothetical protein
JHHNKHIK_02032	CDS	933	rfuD_1		COG1079	putative riboflavin import permease protein RfuD
JHHNKHIK_02033	CDS	780				hypothetical protein
JHHNKHIK_02034	CDS	777	gph_1	3.1.3.18		Phosphoglycolate phosphatase
JHHNKHIK_02035	CDS	1083	ppaT_2	2.6.1.30	COG0075	Pyridoxamine--pyruvate transaminase
JHHNKHIK_02036	CDS	780	gsiA_3	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
JHHNKHIK_02037	CDS	783	oppD_6		COG0444	Oligopeptide transport ATP-binding protein OppD
JHHNKHIK_02038	CDS	822	ddpC_1		COG1173	putative D,D-dipeptide transport system permease protein DdpC
JHHNKHIK_02039	CDS	1008	dppB_6		COG0601	Dipeptide transport system permease protein DppB
JHHNKHIK_02040	CDS	1596	dppA_4		COG0747	Periplasmic dipeptide transport protein
JHHNKHIK_02041	CDS	1230	ugpB_1		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
JHHNKHIK_02042	CDS	843	araQ_2		COG0395	L-arabinose transport system permease protein AraQ
JHHNKHIK_02043	CDS	957	lacF_2			Lactose transport system permease protein LacF
JHHNKHIK_02044	CDS	1185	ugpC_2	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
JHHNKHIK_02045	CDS	813	cpdA	3.1.4.53	COG1409	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
JHHNKHIK_02046	CDS	1110	gci_3	5.5.1.27	COG4948	D-galactarolactone cycloisomerase
JHHNKHIK_02047	CDS	1473	gabR		COG1167	HTH-type transcriptional regulatory protein GabR
JHHNKHIK_02048	CDS	1077	spuE_2		COG0687	Spermidine-binding periplasmic protein SpuE
JHHNKHIK_02049	CDS	1113	potA_4	7.6.2.11		Spermidine/putrescine import ATP-binding protein PotA
JHHNKHIK_02050	CDS	867	potB_2		COG1176	Spermidine/putrescine transport system permease protein PotB
JHHNKHIK_02051	CDS	864	ydcV_3			Inner membrane ABC transporter permease protein YdcV
JHHNKHIK_02052	CDS	1305	puuB_3	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
JHHNKHIK_02053	CDS	705	hyuA_2	5.1.99.5	COG4126	Hydantoin racemase
JHHNKHIK_02054	CDS	1302	dctM_7		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
JHHNKHIK_02055	CDS	555				hypothetical protein
JHHNKHIK_02056	CDS	1035				hypothetical protein
JHHNKHIK_02057	CDS	840	hexR		COG1737	HTH-type transcriptional regulator HexR
JHHNKHIK_02058	CDS	1815				hypothetical protein
JHHNKHIK_02059	CDS	966				hypothetical protein
JHHNKHIK_02060	CDS	1518			COG0645	putative protein
JHHNKHIK_02061	CDS	477				hypothetical protein
JHHNKHIK_02062	CDS	1320				hypothetical protein
JHHNKHIK_02063	CDS	717	lolD_2	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
JHHNKHIK_02064	CDS	444				hypothetical protein
JHHNKHIK_02065	CDS	1494	phoB_1	3.1.3.1	COG1785	Alkaline phosphatase 3
JHHNKHIK_02066	CDS	2883	rcsC_6	2.7.13.3		Sensor histidine kinase RcsC
JHHNKHIK_02067	CDS	804	suhB_2	3.1.3.25	COG0483	Inositol-1-monophosphatase
JHHNKHIK_02068	CDS	1014	potA_5	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
JHHNKHIK_02069	CDS	2145				hypothetical protein
JHHNKHIK_02070	CDS	1014			COG1840	putative protein
JHHNKHIK_02071	CDS	1296				hypothetical protein
JHHNKHIK_02072	CDS	630				hypothetical protein
JHHNKHIK_02073	CDS	2331				hypothetical protein
JHHNKHIK_02074	CDS	1389				hypothetical protein
JHHNKHIK_02075	CDS	1083	cmcAX	3.2.1.4	COG3405	putative endoglucanase
JHHNKHIK_02076	CDS	1422				hypothetical protein
JHHNKHIK_02077	CDS	1062				hypothetical protein
JHHNKHIK_02078	CDS	1080				hypothetical protein
JHHNKHIK_02079	CDS	834				hypothetical protein
JHHNKHIK_02080	CDS	1020				hypothetical protein
JHHNKHIK_02081	CDS	249				hypothetical protein
JHHNKHIK_02082	tRNA	75				tRNA-Thr(ggt)
JHHNKHIK_02083	CDS	195				hypothetical protein
JHHNKHIK_02084	CDS	1269	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
JHHNKHIK_02085	CDS	483				hypothetical protein
JHHNKHIK_02086	CDS	1251	soxB_2	1.5.3.1		Sarcosine oxidase subunit beta
JHHNKHIK_02087	CDS	354				hypothetical protein
JHHNKHIK_02088	CDS	2919	soxA_2	1.5.3.1		Sarcosine oxidase subunit alpha
JHHNKHIK_02089	CDS	558				hypothetical protein
JHHNKHIK_02090	CDS	1146		3.5.1.47		N-acetyldiaminopimelate deacetylase
JHHNKHIK_02091	CDS	1962	dnaG	2.7.7.-		DNA primase
JHHNKHIK_02092	CDS	1998	rpoD		COG0568	RNA polymerase sigma factor RpoD
JHHNKHIK_02093	CDS	270				hypothetical protein
JHHNKHIK_02094	CDS	1041	sphX		COG0226	Protein SphX
JHHNKHIK_02095	CDS	1377				hypothetical protein
JHHNKHIK_02096	CDS	1287				hypothetical protein
JHHNKHIK_02097	CDS	798	pstB_2	7.3.2.1		Phosphate import ATP-binding protein PstB
JHHNKHIK_02098	CDS	717	phoU		COG0704	Phosphate-specific transport system accessory protein PhoU 
JHHNKHIK_02099	CDS	693	phoB_2		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
JHHNKHIK_02100	CDS	222				hypothetical protein
JHHNKHIK_02101	CDS	885				hypothetical protein
JHHNKHIK_02102	CDS	468	nrdR		COG1327	Transcriptional repressor NrdR
JHHNKHIK_02103	CDS	1068	ribD		COG0117	Riboflavin biosynthesis protein RibD
JHHNKHIK_02104	CDS	822	phnC_2	7.3.2.1	COG3638	Phosphate-import ATP-binding protein PhnC
JHHNKHIK_02105	CDS	903	ptxB_2			putative phosphite transport system-binding protein PtxB
JHHNKHIK_02106	CDS	870				hypothetical protein
JHHNKHIK_02107	CDS	1341				hypothetical protein
JHHNKHIK_02108	CDS	1407	abgB_2	3.5.1.-	COG1473	p-aminobenzoyl-glutamate hydrolase subunit B
JHHNKHIK_02109	CDS	741	ygfZ			tRNA-modifying protein YgfZ
JHHNKHIK_02110	CDS	1755	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
JHHNKHIK_02111	CDS	666	mcbR_2		COG1802	HTH-type transcriptional regulator McbR
JHHNKHIK_02112	CDS	1398	spuC_3	2.6.1.113	COG0161	Putrescine--pyruvate aminotransferase
JHHNKHIK_02113	CDS	1149	nirK	1.7.2.1	COG2132	Copper-containing nitrite reductase
JHHNKHIK_02114	CDS	813				hypothetical protein
JHHNKHIK_02115	CDS	522				hypothetical protein
JHHNKHIK_02116	CDS	435	bcp_1			Pseudoazurin
JHHNKHIK_02117	CDS	696	glxR_2		COG0664	CRP-like cAMP-activated global transcriptional regulator
JHHNKHIK_02118	CDS	801	glxR_3		COG0664	CRP-like cAMP-activated global transcriptional regulator
JHHNKHIK_02119	CDS	216				hypothetical protein
JHHNKHIK_02120	CDS	453	norC		COG2010	Nitric oxide reductase subunit C
JHHNKHIK_02121	CDS	1353	norB	1.7.2.5		Nitric oxide reductase subunit B
JHHNKHIK_02122	CDS	807	nirQ		COG0714	Denitrification regulatory protein NirQ
JHHNKHIK_02123	CDS	765				hypothetical protein
JHHNKHIK_02124	CDS	1077				hypothetical protein
JHHNKHIK_02125	CDS	177				hypothetical protein
JHHNKHIK_02126	CDS	213				hypothetical protein
JHHNKHIK_02127	CDS	858				hypothetical protein
JHHNKHIK_02128	CDS	594				hypothetical protein
JHHNKHIK_02129	CDS	309				hypothetical protein
JHHNKHIK_02130	CDS	537				hypothetical protein
JHHNKHIK_02131	CDS	888				IS91 family transposase ISMno24
JHHNKHIK_02132	CDS	948				IS91 family transposase ISAzo26
JHHNKHIK_02133	CDS	318				IS21 family transposase ISMdi27
JHHNKHIK_02134	CDS	390				IS21 family transposase ISMdi27
JHHNKHIK_02135	CDS	1143				hypothetical protein
JHHNKHIK_02136	CDS	426				hypothetical protein
JHHNKHIK_02137	tRNA	76				tRNA-Phe(gaa)
JHHNKHIK_02138	CDS	186	yacG			DNA gyrase inhibitor YacG
JHHNKHIK_02139	CDS	1047	rng	3.1.26.-	COG1530	Ribonuclease G
JHHNKHIK_02140	CDS	615	yhdE	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
JHHNKHIK_02141	CDS	219	infA			Translation initiation factor IF-1
JHHNKHIK_02142	CDS	585				hypothetical protein
JHHNKHIK_02143	CDS	411				hypothetical protein
JHHNKHIK_02144	CDS	852	qorB	1.6.5.2	COG0702	Quinone oxidoreductase 2
JHHNKHIK_02145	CDS	396				hypothetical protein
JHHNKHIK_02146	CDS	384				hypothetical protein
JHHNKHIK_02147	CDS	477				hypothetical protein
JHHNKHIK_02148	CDS	1713	sat/cysC		COG0529	putative bifunctional SAT/APS kinase
JHHNKHIK_02149	CDS	1161	ybiX	1.14.11.-		PKHD-type hydroxylase YbiX
JHHNKHIK_02150	CDS	939	trxB_2	1.8.1.9	COG0492	Thioredoxin reductase
JHHNKHIK_02151	CDS	501	lrp_3		COG1522	Leucine-responsive regulatory protein
JHHNKHIK_02152	CDS	207				hypothetical protein
JHHNKHIK_02153	CDS	750	yfiH	1.10.3.-	COG1496	Polyphenol oxidase
JHHNKHIK_02154	CDS	1071				hypothetical protein
JHHNKHIK_02155	CDS	897	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
JHHNKHIK_02156	CDS	255	ubiK			Ubiquinone biosynthesis accessory factor UbiK
JHHNKHIK_02157	CDS	672	tuaA	2.7.8.40	COG2148	Putative undecaprenyl-phosphate N-acetylgalactosaminyl 1-phosphate transferase
JHHNKHIK_02158	CDS	1083	fbp	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
JHHNKHIK_02159	CDS	873	prkA	2.7.1.19	COG3954	Phosphoribulokinase 1
JHHNKHIK_02160	CDS	912	cbbX		COG0464	Protein CbbX
JHHNKHIK_02161	CDS	702	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
JHHNKHIK_02162	CDS	651	cbbZC	3.1.3.18	COG0546	Phosphoglycolate phosphatase, chromosomal
JHHNKHIK_02163	CDS	795		3.5.3.18	COG1834	N(G),N(G)-dimethylarginine dimethylaminohydrolase
JHHNKHIK_02164	CDS	408				hypothetical protein
JHHNKHIK_02165	CDS	984				hypothetical protein
JHHNKHIK_02166	CDS	1263				hypothetical protein
JHHNKHIK_02167	CDS	927				hypothetical protein
JHHNKHIK_02168	CDS	300				hypothetical protein
JHHNKHIK_02169	CDS	840	rhaS_3			HTH-type transcriptional activator RhaS
JHHNKHIK_02170	CDS	1014	livH_5		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
JHHNKHIK_02171	CDS	1047				hypothetical protein
JHHNKHIK_02172	CDS	792	lptB_4	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
JHHNKHIK_02173	CDS	2166	btuD_4	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JHHNKHIK_02174	CDS	843				hypothetical protein
JHHNKHIK_02175	CDS	2925				hypothetical protein
JHHNKHIK_02176	CDS	438				hypothetical protein
JHHNKHIK_02177	CDS	447				hypothetical protein
JHHNKHIK_02178	CDS	801	coxM_1	1.2.5.3		Carbon monoxide dehydrogenase medium chain
JHHNKHIK_02179	CDS	477	hcrC	1.3.7.9		4-hydroxybenzoyl-CoA reductase subunit gamma
JHHNKHIK_02180	CDS	1665				hypothetical protein
JHHNKHIK_02181	CDS	1035	ndhM	1.17.1.5		Nicotinate dehydrogenase medium molybdopterin subunit
JHHNKHIK_02182	CDS	882				hypothetical protein
JHHNKHIK_02183	CDS	1098				hypothetical protein
JHHNKHIK_02184	CDS	885				hypothetical protein
JHHNKHIK_02185	CDS	849				hypothetical protein
JHHNKHIK_02186	CDS	1557	rutB_3	3.5.1.110		Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
JHHNKHIK_02187	CDS	750		1.1.1.-		2-keto-3-deoxy-L-fuconate dehydrogenase
JHHNKHIK_02188	CDS	846		4.3.2.3		Ureidoglycolate lyase
JHHNKHIK_02189	CDS	747	LRA5	1.1.1.401		2-dehydro-3-deoxy-L-rhamnonate dehydrogenase (NAD(+))
JHHNKHIK_02190	CDS	1230	sgaA_1	2.6.1.45	COG0075	Serine--glyoxylate aminotransferase
JHHNKHIK_02191	CDS	666				hypothetical protein
JHHNKHIK_02192	CDS	1323	mdtK_2		COG0534	Multidrug resistance protein MdtK
JHHNKHIK_02193	CDS	600	tetC			Transposon Tn10 TetC protein
JHHNKHIK_02194	CDS	810				hypothetical protein
JHHNKHIK_02195	CDS	432				hypothetical protein
JHHNKHIK_02196	CDS	1008				hypothetical protein
JHHNKHIK_02197	CDS	834	kynA	1.13.11.11	COG3483	Tryptophan 2,3-dioxygenase
JHHNKHIK_02198	CDS	93				hypothetical protein
JHHNKHIK_02199	CDS	1194	kynU	3.7.1.3		Kynureninase
JHHNKHIK_02200	CDS	207				hypothetical protein
JHHNKHIK_02201	CDS	372				hypothetical protein
JHHNKHIK_02202	CDS	1572	pntA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
JHHNKHIK_02203	CDS	1434	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
JHHNKHIK_02204	CDS	234				hypothetical protein
JHHNKHIK_02205	CDS	1284				hypothetical protein
JHHNKHIK_02206	CDS	1056				hypothetical protein
JHHNKHIK_02207	CDS	561				hypothetical protein
JHHNKHIK_02208	CDS	921	oppC_5		COG1173	Oligopeptide transport system permease protein OppC
JHHNKHIK_02209	CDS	1008	gsiC_4		COG0601	Glutathione transport system permease protein GsiC
JHHNKHIK_02210	CDS	1701				hypothetical protein
JHHNKHIK_02211	CDS	1074	oppF_6		COG4608	Oligopeptide transport ATP-binding protein OppF
JHHNKHIK_02212	CDS	1035	oppD_7		COG0444	Oligopeptide transport ATP-binding protein OppD
JHHNKHIK_02213	CDS	1161	argE_4	3.5.1.16	COG0624	Acetylornithine deacetylase
JHHNKHIK_02214	CDS	1335	abo_2	1.5.3.19		4-methylaminobutanoate oxidase (formaldehyde-forming)
JHHNKHIK_02215	CDS	1167	hipO_1	3.5.1.32	COG1473	Hippurate hydrolase
JHHNKHIK_02216	CDS	663	gph_2	3.1.3.18	COG0546	Phosphoglycolate phosphatase
JHHNKHIK_02217	CDS	1344	glmU			Bifunctional protein GlmU
JHHNKHIK_02218	CDS	1824	nodM	2.6.1.16		Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
JHHNKHIK_02219	CDS	1332				hypothetical protein
JHHNKHIK_02220	CDS	1338	wbpA_2	1.1.1.136	COG0677	UDP-N-acetyl-D-glucosamine 6-dehydrogenase
JHHNKHIK_02221	CDS	972				hypothetical protein
JHHNKHIK_02222	CDS	1074	mshA_4	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
JHHNKHIK_02223	CDS	615				hypothetical protein
JHHNKHIK_02224	CDS	996				hypothetical protein
JHHNKHIK_02225	CDS	1908	gsiA_4	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
JHHNKHIK_02226	CDS	1908				hypothetical protein
JHHNKHIK_02227	CDS	1002	dppB_7		COG0601	Dipeptide transport system permease protein DppB
JHHNKHIK_02228	CDS	1179				hypothetical protein
JHHNKHIK_02229	CDS	1212				hypothetical protein
JHHNKHIK_02230	CDS	1221	mshA_5	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
JHHNKHIK_02231	CDS	1125	murG_1	2.4.1.227		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
JHHNKHIK_02232	CDS	834	rbn_2	3.1.26.11		Ribonuclease BN
JHHNKHIK_02233	CDS	465				hypothetical protein
JHHNKHIK_02234	CDS	2715				hypothetical protein
JHHNKHIK_02235	CDS	1194				hypothetical protein
JHHNKHIK_02236	CDS	1686	nqrF	7.2.1.1		Na(+)-translocating NADH-quinone reductase subunit F
JHHNKHIK_02237	CDS	1545				hypothetical protein
JHHNKHIK_02238	CDS	1236	ttuD	1.1.1.81		Putative hydroxypyruvate reductase
JHHNKHIK_02239	CDS	690				hypothetical protein
JHHNKHIK_02240	CDS	1233				hypothetical protein
JHHNKHIK_02241	CDS	1119				hypothetical protein
JHHNKHIK_02242	CDS	684				hypothetical protein
JHHNKHIK_02243	CDS	1260				hypothetical protein
JHHNKHIK_02244	CDS	1038	msmX_1	7.5.2.-	COG3839	Oligosaccharides import ATP-binding protein MsmX
JHHNKHIK_02245	CDS	840	sugB_1		COG0395	Trehalose transport system permease protein SugB
JHHNKHIK_02246	CDS	843	araP		COG1175	L-arabinose transport system permease protein AraP
JHHNKHIK_02247	CDS	1272				hypothetical protein
JHHNKHIK_02248	CDS	1038	cytR		COG1609	HTH-type transcriptional repressor CytR
JHHNKHIK_02249	CDS	1719	metG	6.1.1.10	COG0073	Methionine--tRNA ligase
JHHNKHIK_02250	CDS	1227	ycaD_1			putative MFS-type transporter YcaD
JHHNKHIK_02251	CDS	1479				hypothetical protein
JHHNKHIK_02252	CDS	1041	tas		COG0667	Protein tas
JHHNKHIK_02253	CDS	504				hypothetical protein
JHHNKHIK_02254	CDS	528				hypothetical protein
JHHNKHIK_02255	CDS	858				hypothetical protein
JHHNKHIK_02256	CDS	993				hypothetical protein
JHHNKHIK_02257	CDS	714				hypothetical protein
JHHNKHIK_02258	CDS	429				hypothetical protein
JHHNKHIK_02259	CDS	564				hypothetical protein
JHHNKHIK_02260	CDS	621	rpoE_2		COG1595	ECF RNA polymerase sigma-E factor
JHHNKHIK_02261	CDS	441				hypothetical protein
JHHNKHIK_02262	CDS	507				hypothetical protein
JHHNKHIK_02263	CDS	1422	pleD			Response regulator PleD
JHHNKHIK_02264	CDS	282				hypothetical protein
JHHNKHIK_02265	CDS	708	gph_3	3.1.3.18		Phosphoglycolate phosphatase
JHHNKHIK_02266	CDS	1557	mtgB_1	2.1.1.-	COG5598	Glycine betaine methyltransferase
JHHNKHIK_02267	CDS	588				hypothetical protein
JHHNKHIK_02268	CDS	1134				hypothetical protein
JHHNKHIK_02269	CDS	804	hisD	1.1.1.23		Histidinol dehydrogenase
JHHNKHIK_02270	CDS	903	fieF		COG0053	Ferrous-iron efflux pump FieF
JHHNKHIK_02271	CDS	294				hypothetical protein
JHHNKHIK_02272	CDS	630	scoB	2.8.3.5	COG2057	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
JHHNKHIK_02273	CDS	231				hypothetical protein
JHHNKHIK_02274	CDS	705	scoA	2.8.3.5	COG1788	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit A
JHHNKHIK_02275	CDS	1194				hypothetical protein
JHHNKHIK_02276	tRNA	87				tRNA-Leu(taa)
JHHNKHIK_02277	CDS	534				hypothetical protein
JHHNKHIK_02278	CDS	966				hypothetical protein
JHHNKHIK_02279	CDS	90				hypothetical protein
JHHNKHIK_02280	CDS	150				hypothetical protein
JHHNKHIK_02281	CDS	1770				hypothetical protein
JHHNKHIK_02282	CDS	1323				hypothetical protein
JHHNKHIK_02283	CDS	453	lrp_4		COG1522	Leucine-responsive regulatory protein
JHHNKHIK_02284	CDS	3453	putA			Bifunctional protein PutA
JHHNKHIK_02285	CDS	741				hypothetical protein
JHHNKHIK_02286	CDS	870	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
JHHNKHIK_02287	CDS	918	metR			HTH-type transcriptional regulator MetR
JHHNKHIK_02288	CDS	792	suhB_3	3.1.3.25	COG0483	Inositol-1-monophosphatase
JHHNKHIK_02289	CDS	642	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
JHHNKHIK_02290	CDS	588	hisB	4.2.1.19	COG0131	Imidazoleglycerol-phosphate dehydratase
JHHNKHIK_02291	CDS	459				hypothetical protein
JHHNKHIK_02292	CDS	879				IS1595 family transposase ISBsp7
JHHNKHIK_02293	CDS	393				hypothetical protein
JHHNKHIK_02294	CDS	726	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
JHHNKHIK_02295	CDS	2241				hypothetical protein
JHHNKHIK_02296	CDS	2304				hypothetical protein
JHHNKHIK_02297	CDS	1041				hypothetical protein
JHHNKHIK_02298	CDS	921				hypothetical protein
JHHNKHIK_02299	CDS	345			COG3039	IS5 family transposase ISMpo8
JHHNKHIK_02300	CDS	402				hypothetical protein
JHHNKHIK_02301	CDS	1032	pyrC_1	3.5.2.3	COG0418	Dihydroorotase
JHHNKHIK_02302	CDS	681	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
JHHNKHIK_02303	CDS	1491	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
JHHNKHIK_02304	CDS	561	ilvH	2.2.1.6	COG0440	Acetolactate synthase small subunit
JHHNKHIK_02305	CDS	315				hypothetical protein
JHHNKHIK_02306	CDS	327				hypothetical protein
JHHNKHIK_02307	CDS	1770	ilvI_2	2.2.1.6	COG0028	Acetolactate synthase isozyme 3 large subunit
JHHNKHIK_02308	CDS	390				hypothetical protein
JHHNKHIK_02309	CDS	639	nreC		COG2197	Oxygen regulatory protein NreC
JHHNKHIK_02310	CDS	1440				hypothetical protein
JHHNKHIK_02311	CDS	1089			COG4663	Monocarboxylate 2-oxoacid-binding periplasmic protein
JHHNKHIK_02312	CDS	918				hypothetical protein
JHHNKHIK_02313	CDS	2355				hypothetical protein
JHHNKHIK_02314	CDS	858	bpt	2.3.2.29	COG2935	Aspartate/glutamate leucyltransferase
JHHNKHIK_02315	CDS	450				hypothetical protein
JHHNKHIK_02316	CDS	450				hypothetical protein
JHHNKHIK_02317	CDS	471				hypothetical protein
JHHNKHIK_02318	CDS	2865	glnE	2.7.7.42		Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
JHHNKHIK_02319	CDS	270				hypothetical protein
JHHNKHIK_02320	CDS	1077	deoC	4.1.2.4		Deoxyribose-phosphate aldolase
JHHNKHIK_02321	CDS	2361	betB_2	1.2.1.8		NAD/NADP-dependent betaine aldehyde dehydrogenase
JHHNKHIK_02322	CDS	645	eda		COG0800	Putative KHG/KDPG aldolase
JHHNKHIK_02323	CDS	1806	edd	4.2.1.12	COG0129	Phosphogluconate dehydratase
JHHNKHIK_02324	CDS	174				hypothetical protein
JHHNKHIK_02325	CDS	747				hypothetical protein
JHHNKHIK_02326	CDS	1239	rlmI	2.1.1.191	COG1092	Ribosomal RNA large subunit methyltransferase I
JHHNKHIK_02327	CDS	543				hypothetical protein
JHHNKHIK_02328	CDS	693	bepA_2	3.4.-.-		Beta-barrel assembly-enhancing protease
JHHNKHIK_02329	CDS	465				hypothetical protein
JHHNKHIK_02330	tRNA	85				tRNA-Leu(tag)
JHHNKHIK_02331	CDS	1335	tig	5.2.1.8	COG0544	Trigger factor
JHHNKHIK_02332	CDS	972				hypothetical protein
JHHNKHIK_02333	CDS	573	rplI		COG0359	50S ribosomal protein L9
JHHNKHIK_02334	CDS	228	rpsR		COG0238	30S ribosomal protein S18
JHHNKHIK_02335	CDS	447	rpsF		COG0360	30S ribosomal protein S6
JHHNKHIK_02336	CDS	576	yceI		COG2353	Protein YceI
JHHNKHIK_02337	CDS	1188				hypothetical protein
JHHNKHIK_02338	CDS	945	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
JHHNKHIK_02339	CDS	738	fabG_7	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
JHHNKHIK_02340	CDS	237	acpP_1		COG0236	Acyl carrier protein
JHHNKHIK_02341	CDS	951	gbuA_2	3.5.3.7	COG0010	Guanidinobutyrase
JHHNKHIK_02342	CDS	840				hypothetical protein
JHHNKHIK_02343	CDS	888	tatC		COG0805	Sec-independent protein translocase protein TatC
JHHNKHIK_02344	CDS	555	tatB			Sec-independent protein translocase protein TatB
JHHNKHIK_02345	CDS	225	tatA			Sec-independent protein translocase protein TatA
JHHNKHIK_02346	CDS	354				hypothetical protein
JHHNKHIK_02347	CDS	1116	btuD_5	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
JHHNKHIK_02348	CDS	780	fabG_8	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
JHHNKHIK_02349	CDS	1020				hypothetical protein
JHHNKHIK_02350	CDS	1257				hypothetical protein
JHHNKHIK_02351	CDS	669	pcm_1	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
JHHNKHIK_02352	CDS	789	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
JHHNKHIK_02353	CDS	3105				hypothetical protein
JHHNKHIK_02354	CDS	1629				hypothetical protein
JHHNKHIK_02355	CDS	255				hypothetical protein
JHHNKHIK_02356	CDS	351	ybaA		COG5507	putative protein YbaA
JHHNKHIK_02357	CDS	432	asnC		COG1522	Regulatory protein AsnC
JHHNKHIK_02358	CDS	1146	ldc	4.1.1.17		Lysine/ornithine decarboxylase
JHHNKHIK_02359	CDS	318				hypothetical protein
JHHNKHIK_02360	CDS	2007	cutL_1	1.2.5.3		Carbon monoxide dehydrogenase large chain
JHHNKHIK_02361	CDS	978				hypothetical protein
JHHNKHIK_02362	CDS	483				hypothetical protein
JHHNKHIK_02363	CDS	876		3.5.1.77		N-carbamoyl-D-amino acid hydrolase
JHHNKHIK_02364	CDS	354				hypothetical protein
JHHNKHIK_02365	CDS	1002	secF			Protein translocase subunit SecF
JHHNKHIK_02366	CDS	1665	secD		COG0342	Protein translocase subunit SecD
JHHNKHIK_02367	CDS	321	yajC		COG1862	Sec translocon accessory complex subunit YajC
JHHNKHIK_02368	CDS	2079	gsiA_5	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
JHHNKHIK_02369	CDS	1407				hypothetical protein
JHHNKHIK_02370	CDS	1086	dppB_8		COG0601	Dipeptide transport system permease protein DppB
JHHNKHIK_02371	CDS	1653				hypothetical protein
JHHNKHIK_02372	CDS	822				hypothetical protein
JHHNKHIK_02373	CDS	882	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
JHHNKHIK_02374	CDS	762	pyrH	2.7.4.22	COG0528	Uridylate kinase
JHHNKHIK_02375	CDS	567	frr		COG0233	Ribosome-recycling factor
JHHNKHIK_02376	CDS	741	uppS	2.5.1.-	COG0020	Isoprenyl transferase
JHHNKHIK_02377	CDS	678				hypothetical protein
JHHNKHIK_02378	CDS	231				hypothetical protein
JHHNKHIK_02379	CDS	1185	dxr	1.1.1.267		1-deoxy-D-xylulose 5-phosphate reductoisomerase
JHHNKHIK_02380	CDS	1338	rseP	3.4.24.-	COG0750	Regulator of sigma-E protease RseP
JHHNKHIK_02381	CDS	147				hypothetical protein
JHHNKHIK_02382	CDS	2361	bamA_1		COG4775	Outer membrane protein assembly factor BamA
JHHNKHIK_02383	CDS	618				hypothetical protein
JHHNKHIK_02384	CDS	471	fabZ	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
