locus_tag	ftype	length_bp	gene	EC_number	COG	product
LENODDMK_00773	CDS	600	thiE_1	2.5.1.3	COG0352	Thiamine-phosphate synthase
LENODDMK_00774	CDS	561			COG0325	Pyridoxal phosphate homeostasis protein
LENODDMK_00775	CDS	1857	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
LENODDMK_00776	CDS	519				hypothetical protein
LENODDMK_00777	CDS	393				hypothetical protein
LENODDMK_00778	CDS	1224				hypothetical protein
LENODDMK_00779	CDS	1449	dapE_2	3.5.1.18		Succinyl-diaminopimelate desuccinylase
LENODDMK_00780	CDS	1815				hypothetical protein
LENODDMK_00781	CDS	915	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
LENODDMK_00782	CDS	855				hypothetical protein
LENODDMK_00783	CDS	1152	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
LENODDMK_00784	CDS	552	hslV	3.4.25.2	COG5405	ATP-dependent protease subunit HslV
LENODDMK_00785	CDS	2580	valS	6.1.1.9		Valine--tRNA ligase
LENODDMK_00786	CDS	3783	sasA_4	2.7.-.-		Adaptive-response sensory-kinase SasA
LENODDMK_00787	CDS	1824	gsiA	7.4.2.10	COG1123	Glutathione import ATP-binding protein GsiA
LENODDMK_00788	CDS	2931				hypothetical protein
LENODDMK_00789	CDS	1923	tolB_1			Tol-Pal system protein TolB
LENODDMK_00790	CDS	531				hypothetical protein
LENODDMK_00791	CDS	744				hypothetical protein
LENODDMK_00792	CDS	1158	argE	3.5.1.16	COG0624	Acetylornithine deacetylase
LENODDMK_00793	CDS	2025				hypothetical protein
LENODDMK_00794	CDS	1011	gap1	1.2.1.12	COG0057	Glyceraldehyde-3-phosphate dehydrogenase 1
LENODDMK_00795	CDS	1230	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
LENODDMK_00796	CDS	1023				hypothetical protein
LENODDMK_00797	CDS	612				hypothetical protein
LENODDMK_00798	CDS	441				hypothetical protein
LENODDMK_00799	CDS	624	thiE_2	2.5.1.3		Thiamine-phosphate synthase
LENODDMK_00800	CDS	1071	esiB			Secretory immunoglobulin A-binding protein EsiB
LENODDMK_00801	CDS	534				hypothetical protein
LENODDMK_00802	CDS	693				hypothetical protein
LENODDMK_00803	CDS	579	efp			Elongation factor P
LENODDMK_00804	CDS	768	suhB_1	3.1.3.25	COG0483	Inositol-1-monophosphatase
LENODDMK_00805	CDS	1023				hypothetical protein
LENODDMK_00806	CDS	996	ompA			Outer membrane protein A
LENODDMK_00807	CDS	222	rpmE		COG0254	50S ribosomal protein L31
LENODDMK_00808	CDS	543				hypothetical protein
LENODDMK_00809	CDS	192				hypothetical protein
LENODDMK_00810	CDS	987	qorA_1	1.6.5.5	COG0604	Quinone oxidoreductase 1
LENODDMK_00811	CDS	675				hypothetical protein
LENODDMK_00812	CDS	819	gdh	1.1.1.47	COG1028	Glucose 1-dehydrogenase
LENODDMK_00813	CDS	873				hypothetical protein
LENODDMK_00814	CDS	171				hypothetical protein
LENODDMK_00815	CDS	627	ubiX	2.5.1.129	COG0163	Flavin prenyltransferase UbiX
LENODDMK_00816	CDS	498				hypothetical protein
LENODDMK_00817	CDS	237				hypothetical protein
LENODDMK_00818	CDS	2070	dpp5	3.4.14.-	COG1506	Dipeptidyl-peptidase 5
LENODDMK_00819	CDS	777	tsaC1	1.2.1.62		4-formylbenzenesulfonate dehydrogenase TsaC1/TsaC2
LENODDMK_00820	CDS	645	kynB	3.5.1.9	COG1878	Kynurenine formamidase
LENODDMK_00821	CDS	1206	kynU	3.7.1.3		Kynureninase
LENODDMK_00822	CDS	1077				hypothetical protein
LENODDMK_00823	CDS	783	hcaB_1	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
LENODDMK_00824	CDS	321	fdxE		COG0633	Ferredoxin-6
LENODDMK_00825	CDS	1227	thcD	1.18.1.-		Rhodocoxin reductase
LENODDMK_00826	CDS	474	tsaE		COG0802	tRNA threonylcarbamoyladenosine biosynthesis protein TsaE
LENODDMK_00827	CDS	1119	amgK	2.7.1.221	COG3178	N-acetylmuramate/N-acetylglucosamine kinase
LENODDMK_00828	CDS	723	murU	2.7.7.99	COG1208	N-acetylmuramate alpha-1-phosphate uridylyltransferase
LENODDMK_00829	CDS	3081				hypothetical protein
LENODDMK_00830	CDS	3693	addA	3.6.4.12		ATP-dependent helicase/nuclease subunit A
LENODDMK_00831	CDS	321	trxA		COG0526	Thioredoxin 1
LENODDMK_00832	CDS	690	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
LENODDMK_00833	CDS	828				hypothetical protein
LENODDMK_00834	CDS	1341				hypothetical protein
LENODDMK_00835	CDS	282	sdpR		COG0640	Transcriptional repressor SdpR
LENODDMK_00836	CDS	705				hypothetical protein
LENODDMK_00837	CDS	1227	argG	6.3.4.5	COG0137	Argininosuccinate synthase
LENODDMK_00838	CDS	1278				hypothetical protein
LENODDMK_00839	CDS	2316	ftsK		COG1674	DNA translocase FtsK
LENODDMK_00840	CDS	777	nth	4.2.99.18		Endonuclease III
LENODDMK_00841	CDS	3156				hypothetical protein
LENODDMK_00842	CDS	156				hypothetical protein
LENODDMK_00843	CDS	2808	ppc	4.1.1.31		Phosphoenolpyruvate carboxylase
LENODDMK_00844	CDS	1479	iscS_1	2.8.1.7		Cysteine desulfurase IscS
LENODDMK_00845	CDS	2169	katG1	1.11.1.21	COG0376	Catalase-peroxidase 1
LENODDMK_00846	CDS	933		1.8.3.7	COG1262	Formylglycine-generating enzyme
LENODDMK_00847	CDS	1758	atsA	3.1.6.1	COG3119	Arylsulfatase
LENODDMK_00848	CDS	1662		3.1.6.-	COG3119	N-acetylgalactosamine-6-O-sulfatase
LENODDMK_00849	CDS	672	betI			HTH-type transcriptional regulator BetI
LENODDMK_00850	CDS	1038				hypothetical protein
LENODDMK_00851	CDS	663	yfcG_1	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
LENODDMK_00852	CDS	1239				hypothetical protein
LENODDMK_00853	CDS	282				hypothetical protein
LENODDMK_00854	CDS	756	xynR		COG1414	HTH-type transcriptional regulator XynR
LENODDMK_00855	CDS	1053	sdgD	1.13.11.4		Gentisate 1,2-dioxygenase
LENODDMK_00856	CDS	699	nagK	3.7.1.20		Fumarylpyruvate hydrolase
LENODDMK_00857	CDS	633	nagL	5.2.1.4		Maleylpyruvate isomerase
LENODDMK_00858	CDS	1296	ligXa	1.14.13.-	COG4638	5,5'-dehydrodivanillate O-demethylase oxygenase subunit
LENODDMK_00859	CDS	1239	phzS	1.14.13.218	COG0654	5-methylphenazine-1-carboxylate 1-monooxygenase
LENODDMK_00860	CDS	675	ligK_1	4.1.3.17	COG0684	4-carboxy-4-hydroxy-2-oxoadipate aldolase
LENODDMK_00861	CDS	1146	lldD	1.1.-.-	COG1304	L-lactate dehydrogenase
LENODDMK_00862	CDS	429			COG1846	putative HTH-type transcriptional regulator
LENODDMK_00863	CDS	864		4.1.2.41		Hydroxycinnamoyl-CoA hydratase-lyase
LENODDMK_00864	CDS	2124	FCS1	6.2.1.34		Trans-feruloyl-CoA synthase FCS1
LENODDMK_00865	CDS	1128	acrC_1	1.3.1.95		Acryloyl-CoA reductase (NADH)
LENODDMK_00866	CDS	1197		1.3.99.-		Putative acyl-CoA dehydrogenase FadE17
LENODDMK_00867	CDS	528				hypothetical protein
LENODDMK_00868	CDS	1254	cndC1	1.18.1.3		Chloroacetanilide N-alkylformylase, ferredoxin reductase component
LENODDMK_00869	CDS	1395	ribZ			Riboflavin transporter RibZ
LENODDMK_00870	CDS	1734	mdlC	4.1.1.7		Benzoylformate decarboxylase
LENODDMK_00871	CDS	1008	ligJ	4.2.1.-		2-keto-4-carboxy-3-hexenedioate hydratase
LENODDMK_00872	CDS	1029	mhpB	1.13.11.16		2,3-dihydroxyphenylpropionate/2,3-dihydroxicinnamic acid 1,2-dioxygenase
LENODDMK_00873	CDS	666	ligK_2	4.1.3.17	COG0684	4-carboxy-4-hydroxy-2-oxoadipate aldolase
LENODDMK_00874	CDS	663	ligK_3	4.1.3.17	COG0684	4-carboxy-4-hydroxy-2-oxoadipate aldolase
LENODDMK_00875	CDS	1005	serA_1	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
LENODDMK_00876	CDS	1446	araE	1.2.1.26		Alpha-ketoglutaric semialdehyde dehydrogenase 1
LENODDMK_00877	CDS	1380	cbdA	1.14.12.13		2-halobenzoate 1,2-dioxygenase large subunit
LENODDMK_00878	CDS	504	antB	1.14.12.1	COG5517	Anthranilate 1,2-dioxygenase small subunit
LENODDMK_00879	CDS	762				hypothetical protein
LENODDMK_00880	CDS	831				hypothetical protein
LENODDMK_00881	CDS	1017	cdhR		COG4977	HTH-type transcriptional regulator CdhR
LENODDMK_00882	CDS	318	cndB2			Chloroacetanilide N-alkylformylase 2, ferredoxin component
LENODDMK_00883	CDS	1305				hypothetical protein
LENODDMK_00884	CDS	3396	btuB_3			Vitamin B12 transporter BtuB
LENODDMK_00885	CDS	1203			COG2081	putative protein
LENODDMK_00886	CDS	12282				hypothetical protein
LENODDMK_00887	CDS	1743				hypothetical protein
LENODDMK_00888	CDS	1311				hypothetical protein
LENODDMK_00889	CDS	462				hypothetical protein
LENODDMK_00890	CDS	435				hypothetical protein
LENODDMK_00891	CDS	444				hypothetical protein
LENODDMK_00892	CDS	888				hypothetical protein
LENODDMK_00893	CDS	759				hypothetical protein
LENODDMK_00894	CDS	288				hypothetical protein
LENODDMK_00895	CDS	441	nccX			Nickel-cobalt-cadmium resistance protein NccX
LENODDMK_00896	CDS	576	cnrH			RNA polymerase sigma factor CnrH
LENODDMK_00897	CDS	1338	ftsP			Cell division protein FtsP
LENODDMK_00898	CDS	1443				hypothetical protein
LENODDMK_00899	CDS	1146				hypothetical protein
LENODDMK_00900	CDS	402				hypothetical protein
LENODDMK_00901	CDS	747				hypothetical protein
LENODDMK_00902	CDS	405	hmrR_1			HTH-type transcriptional regulator HmrR
LENODDMK_00903	CDS	684	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
LENODDMK_00904	CDS	2277	copA	7.2.2.8		Copper-exporting P-type ATPase
LENODDMK_00905	CDS	546				Tn3 family transposase ISYps3
LENODDMK_00906	CDS	252				hypothetical protein
LENODDMK_00907	tRNA	90				tRNA-Ser(gga)
LENODDMK_00908	CDS	957	yrbG_2		COG0530	Inner membrane protein YrbG
LENODDMK_00909	CDS	669	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
LENODDMK_00910	CDS	690	serB	3.1.3.3		Phosphoserine phosphatase
LENODDMK_00911	CDS	417				hypothetical protein
LENODDMK_00912	CDS	2175		3.5.1.93		Glutaryl-7-aminocephalosporanic-acid acylase
LENODDMK_00913	CDS	1044				hypothetical protein
LENODDMK_00914	CDS	1347	exuT_1			Hexuronate transporter
LENODDMK_00915	CDS	1308	srpC		COG2059	putative chromate transport protein
LENODDMK_00916	CDS	1344	sasA_5	2.7.-.-		Adaptive-response sensory-kinase SasA
LENODDMK_00917	CDS	609				hypothetical protein
LENODDMK_00918	CDS	2919				hypothetical protein
LENODDMK_00919	CDS	1740				hypothetical protein
LENODDMK_00920	CDS	1770				hypothetical protein
LENODDMK_00921	CDS	2004				hypothetical protein
LENODDMK_00922	CDS	2280				hypothetical protein
LENODDMK_00923	CDS	684				hypothetical protein
LENODDMK_00924	CDS	1452	degQ_1	3.4.21.107	COG0265	Periplasmic pH-dependent serine endoprotease DegQ
LENODDMK_00925	CDS	699	copR			Transcriptional activator protein CopR
LENODDMK_00926	CDS	3312	btuB_4			Vitamin B12 transporter BtuB
LENODDMK_00927	CDS	4887	yfhM		COG2373	Alpha-2-macroglobulin
LENODDMK_00928	CDS	2016	pbpC		COG4953	Penicillin-binding protein 1C
LENODDMK_00929	CDS	639				hypothetical protein
LENODDMK_00930	CDS	762	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
LENODDMK_00931	CDS	687				hypothetical protein
LENODDMK_00932	CDS	225	rpsU		COG0828	30S ribosomal protein S21
LENODDMK_00933	CDS	723				hypothetical protein
LENODDMK_00934	CDS	2310	acyII	3.5.1.11		Penicillin acylase 2 proenzyme
LENODDMK_00935	CDS	1422	aldH1	1.2.1.-	COG1012	4,4'-diaponeurosporen-aldehyde dehydrogenase
LENODDMK_00936	CDS	1605	alkJ	1.1.99.-		Alcohol dehydrogenase [acceptor]
LENODDMK_00937	CDS	1323				hypothetical protein
LENODDMK_00938	CDS	1233	yliI_1	1.1.5.-	COG2133	Aldose sugar dehydrogenase YliI
LENODDMK_00939	CDS	441				hypothetical protein
LENODDMK_00940	CDS	2682	btuB_5			Vitamin B12 transporter BtuB
LENODDMK_00941	CDS	873	glpQ_2	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
LENODDMK_00942	CDS	816	mshB	3.5.1.103		1D-myo-inositol 2-acetamido-2-deoxy-alpha-D-glucopyranoside deacetylase
LENODDMK_00943	CDS	471				hypothetical protein
LENODDMK_00944	CDS	978				hypothetical protein
LENODDMK_00945	CDS	1134				hypothetical protein
LENODDMK_00946	CDS	1086				hypothetical protein
LENODDMK_00947	CDS	327				hypothetical protein
LENODDMK_00948	CDS	255				hypothetical protein
LENODDMK_00949	CDS	900				hypothetical protein
LENODDMK_00950	CDS	651				hypothetical protein
LENODDMK_00951	CDS	357	ybaA		COG5507	putative protein YbaA
LENODDMK_00952	CDS	615				hypothetical protein
LENODDMK_00953	CDS	669	yxaF_2			putative HTH-type transcriptional regulator YxaF
LENODDMK_00954	CDS	474	ysnE	2.3.1.-		putative N-acetyltransferase YsnE
LENODDMK_00955	CDS	681	pip_1	3.4.11.5		Proline iminopeptidase
LENODDMK_00956	CDS	762			COG0330	putative protein
LENODDMK_00957	CDS	1467				hypothetical protein
LENODDMK_00958	tRNA	75				tRNA-Thr(ggt)
LENODDMK_00959	CDS	159				hypothetical protein
LENODDMK_00960	CDS	1269	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
LENODDMK_00961	CDS	450				hypothetical protein
LENODDMK_00962	CDS	486				hypothetical protein
LENODDMK_00963	CDS	420	arsC_2	1.20.4.4	COG0394	Arsenate reductase
LENODDMK_00964	CDS	219	infA			Translation initiation factor IF-1
LENODDMK_00965	CDS	588	yhdE	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
LENODDMK_00966	CDS	1059	rne_1	3.1.26.12		Ribonuclease E
LENODDMK_00967	CDS	174	yacG			DNA gyrase inhibitor YacG
LENODDMK_00968	CDS	1422	lpdV	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
LENODDMK_00969	CDS	2682	btuB_6			Vitamin B12 transporter BtuB
LENODDMK_00970	tRNA	76				tRNA-Phe(gaa)
LENODDMK_00971	CDS	1566				hypothetical protein
LENODDMK_00972	CDS	948				hypothetical protein
LENODDMK_00973	CDS	510				hypothetical protein
LENODDMK_00974	CDS	699				hypothetical protein
LENODDMK_00975	CDS	1200				hypothetical protein
LENODDMK_00976	CDS	1587	abgT_1		COG2978	p-aminobenzoyl-glutamate transport protein
LENODDMK_00977	CDS	1086				hypothetical protein
LENODDMK_00978	CDS	705				hypothetical protein
LENODDMK_00979	CDS	795				hypothetical protein
LENODDMK_00980	CDS	975	qorA_2	1.6.5.5	COG0604	Quinone oxidoreductase 1
LENODDMK_00981	CDS	1068	iaaA_2	3.4.19.5	COG1446	Isoaspartyl peptidase
LENODDMK_00982	CDS	1035				hypothetical protein
LENODDMK_00983	CDS	258				hypothetical protein
LENODDMK_00984	CDS	489				hypothetical protein
LENODDMK_00985	CDS	1149	hmgA	1.13.11.5		Homogentisate 1,2-dioxygenase
LENODDMK_00986	CDS	1002				hypothetical protein
LENODDMK_00987	CDS	312				hypothetical protein
LENODDMK_00988	CDS	654	cynT	4.2.1.1	COG0288	Carbonic anhydrase 1
LENODDMK_00989	CDS	1014				hypothetical protein
LENODDMK_00990	CDS	414				hypothetical protein
LENODDMK_00991	CDS	333	hspQ			Heat shock protein HspQ
LENODDMK_00992	CDS	1131	gppA_1	3.6.1.40	COG0248	Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase
LENODDMK_00993	CDS	732	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
LENODDMK_00994	CDS	771				hypothetical protein
LENODDMK_00995	CDS	2304	pcrA	3.6.4.12	COG0210	ATP-dependent DNA helicase PcrA
LENODDMK_00996	CDS	636				hypothetical protein
LENODDMK_00997	CDS	1398			COG2239	Magnesium transporter MgtE
LENODDMK_00998	CDS	687				hypothetical protein
LENODDMK_00999	CDS	708	mgtC		COG1285	Protein MgtC
LENODDMK_01000	CDS	471				hypothetical protein
LENODDMK_01001	CDS	873	prmC_1	2.1.1.297		Release factor glutamine methyltransferase
LENODDMK_01002	CDS	1845				hypothetical protein
LENODDMK_01003	CDS	1842				hypothetical protein
LENODDMK_01004	CDS	918				hypothetical protein
LENODDMK_01005	CDS	1101				hypothetical protein
LENODDMK_01006	CDS	567				hypothetical protein
LENODDMK_01007	CDS	2205	uvrB		COG0556	UvrABC system protein B
LENODDMK_01008	CDS	606	cheB_1	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
LENODDMK_01009	CDS	303				hypothetical protein
LENODDMK_01010	CDS	3141				hypothetical protein
LENODDMK_01011	CDS	570	blc		COG3040	Outer membrane lipoprotein Blc
LENODDMK_01012	CDS	546				hypothetical protein
LENODDMK_01013	CDS	1461	sasA_6	2.7.-.-		Adaptive-response sensory-kinase SasA
LENODDMK_01014	CDS	204				hypothetical protein
LENODDMK_01015	CDS	399	rnpA	3.1.26.5		Ribonuclease P protein component
LENODDMK_01016	CDS	2112	yidC			Membrane protein insertase YidC
LENODDMK_01017	CDS	564	engB		COG0218	putative GTP-binding protein EngB
LENODDMK_01018	CDS	987				hypothetical protein
LENODDMK_01019	CDS	696				hypothetical protein
LENODDMK_01020	CDS	840	dapD	2.3.1.117		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
LENODDMK_01021	CDS	759	map_1	3.4.11.18		Methionine aminopeptidase
LENODDMK_01022	CDS	597				hypothetical protein
LENODDMK_01023	CDS	705	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
LENODDMK_01024	CDS	1473	gabD_1	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
LENODDMK_01025	CDS	1350	glmU			Bifunctional protein GlmU
LENODDMK_01026	CDS	699	gph	3.1.3.18	COG0546	Phosphoglycolate phosphatase
LENODDMK_01027	CDS	219				hypothetical protein
LENODDMK_01028	tRNA	75				tRNA-Val(cac)
LENODDMK_01029	CDS	1041	futA1			Iron uptake protein A1
LENODDMK_01030	CDS	1668				hypothetical protein
LENODDMK_01031	CDS	1056	fbpC2	7.2.2.7	COG3842	Fe(3+) ions import ATP-binding protein FbpC 2
LENODDMK_01032	CDS	1731	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
LENODDMK_01033	CDS	957	gcvA			Glycine cleavage system transcriptional activator
LENODDMK_01034	CDS	2424	btuB_7			Vitamin B12 transporter BtuB
LENODDMK_01035	CDS	252				hypothetical protein
LENODDMK_01036	CDS	459				hypothetical protein
LENODDMK_01037	CDS	984		3.4.11.-	COG3191	putative aminopeptidase
LENODDMK_01038	CDS	240				hypothetical protein
LENODDMK_01039	CDS	1497				hypothetical protein
LENODDMK_01040	CDS	1008	argF'	2.1.3.9	COG0078	N-acetylornithine carbamoyltransferase
LENODDMK_01041	CDS	1356	argB	2.7.2.8		Acetylglutamate kinase
LENODDMK_01042	CDS	945	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
LENODDMK_01043	CDS	630	msrA2	1.8.4.11		Peptide methionine sulfoxide reductase MsrA 2
LENODDMK_01044	CDS	1572				hypothetical protein
LENODDMK_01045	CDS	3321				hypothetical protein
LENODDMK_01046	CDS	1002	aguA	3.5.3.12	COG2957	Agmatine deiminase
LENODDMK_01047	CDS	1731	dap_2	3.4.11.19		D-aminopeptidase
LENODDMK_01048	CDS	849		3.5.1.77		N-carbamoyl-D-amino acid hydrolase
LENODDMK_01049	CDS	1560				hypothetical protein
LENODDMK_01050	CDS	180				hypothetical protein
LENODDMK_01051	CDS	645				hypothetical protein
LENODDMK_01052	CDS	690	queC_1	6.3.4.20		7-cyano-7-deazaguanine synthase
LENODDMK_01053	CDS	987				hypothetical protein
LENODDMK_01054	CDS	933				hypothetical protein
LENODDMK_01055	CDS	645				hypothetical protein
LENODDMK_01056	CDS	624				hypothetical protein
LENODDMK_01057	CDS	354	yffB		COG1393	Protein YffB
LENODDMK_01058	CDS	420				hypothetical protein
LENODDMK_01059	CDS	1206	lysC	2.7.2.4	COG0527	Aspartate kinase Ask_LysC
LENODDMK_01060	CDS	2328	ptsP	2.7.3.9	COG3605	Phosphoenolpyruvate-dependent phosphotransferase system
LENODDMK_01061	CDS	828				hypothetical protein
LENODDMK_01062	CDS	765	ubiG	2.1.1.222	COG2227	Ubiquinone biosynthesis O-methyltransferase
LENODDMK_01063	CDS	1140	ispG	1.17.7.3	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
LENODDMK_01064	CDS	393				hypothetical protein
LENODDMK_01065	CDS	435				hypothetical protein
LENODDMK_01066	CDS	1749				hypothetical protein
LENODDMK_01067	CDS	900	hcaB_2	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
LENODDMK_01068	CDS	183				hypothetical protein
LENODDMK_01069	CDS	669				hypothetical protein
LENODDMK_01070	CDS	1254	macA_1		COG0845	Macrolide export protein MacA
LENODDMK_01071	CDS	720	yknY_1	3.6.3.-	COG1136	putative ABC transporter ATP-binding protein YknY
LENODDMK_01072	CDS	1221				hypothetical protein
LENODDMK_01073	CDS	336				hypothetical protein
LENODDMK_01074	CDS	336				hypothetical protein
LENODDMK_01075	CDS	396				hypothetical protein
LENODDMK_01076	CDS	378				hypothetical protein
LENODDMK_01077	CDS	1791	sdhA	1.3.5.1		Succinate dehydrogenase flavoprotein subunit
LENODDMK_01078	CDS	225				hypothetical protein
LENODDMK_01079	CDS	780	sdhB	1.3.5.1	COG0479	Succinate dehydrogenase iron-sulfur subunit
LENODDMK_01080	CDS	300				hypothetical protein
LENODDMK_01081	CDS	1359	creD		COG4452	Inner membrane protein CreD
LENODDMK_01082	CDS	582		3.2.2.-	COG1611	Putative cytokinin riboside 5'-monophosphate phosphoribohydrolase
LENODDMK_01083	CDS	1074	prfA		COG0216	Peptide chain release factor RF1
LENODDMK_01084	CDS	1047	prmC_2	2.1.1.297		Release factor glutamine methyltransferase
LENODDMK_01085	CDS	747				hypothetical protein
LENODDMK_01086	CDS	2619	clpB			Chaperone protein ClpB
LENODDMK_01087	CDS	1479	mepM	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
LENODDMK_01088	CDS	222				hypothetical protein
LENODDMK_01089	CDS	672	chpT	2.7.99.-		Protein phosphotransferase ChpT
LENODDMK_01090	CDS	2691				hypothetical protein
LENODDMK_01091	CDS	456	cheW		COG0835	Chemotaxis protein CheW
LENODDMK_01092	CDS	366	cheY_1		COG0784	Chemotaxis protein CheY
LENODDMK_01093	CDS	1128	cheB_2	3.1.1.61	COG2201	Protein-glutamate methylesterase/protein-glutamine glutaminase
LENODDMK_01094	CDS	846	cheR1	2.1.1.80		Chemotaxis protein methyltransferase 1
LENODDMK_01095	CDS	567				hypothetical protein
LENODDMK_01096	CDS	696	ctrA			Cell cycle response regulator CtrA
LENODDMK_01097	CDS	1320	yscN	7.1.2.2		putative ATP synthase YscN
LENODDMK_01098	CDS	420				hypothetical protein
LENODDMK_01099	CDS	642	ompW		COG3047	Outer membrane protein W
LENODDMK_01100	CDS	2121	hemR		COG1629	Hemin receptor
LENODDMK_01101	CDS	1104				hypothetical protein
LENODDMK_01102	CDS	327				hypothetical protein
LENODDMK_01103	CDS	819	ylxH		COG0455	Flagellum site-determining protein YlxH
LENODDMK_01104	CDS	1008	srp54			Signal recognition particle 54 kDa protein
LENODDMK_01105	CDS	2109	flhA		COG1298	Flagellar biosynthesis protein FlhA
LENODDMK_01106	CDS	1359	atoC_1		COG2204	Regulatory protein AtoC
LENODDMK_01107	CDS	363				hypothetical protein
LENODDMK_01108	CDS	672				hypothetical protein
LENODDMK_01109	CDS	1035	fliG		COG1536	Flagellar motor switch protein FliG
LENODDMK_01110	CDS	1638	fliF		COG1766	Flagellar M-ring protein
LENODDMK_01111	CDS	273				hypothetical protein
LENODDMK_01112	CDS	1395				hypothetical protein
LENODDMK_01113	CDS	750				hypothetical protein
LENODDMK_01114	CDS	1545				hypothetical protein
LENODDMK_01115	CDS	2133				hypothetical protein
LENODDMK_01116	CDS	912				hypothetical protein
LENODDMK_01117	CDS	453		4.2.1.17	COG2030	putative enoyl-CoA hydratase 1
LENODDMK_01118	CDS	1101	baiCD	1.3.1.115	COG0446	3-oxocholoyl-CoA 4-desaturase
LENODDMK_01119	CDS	231				hypothetical protein
LENODDMK_01120	CDS	819				hypothetical protein
LENODDMK_01121	CDS	909	lpxP	2.3.1.242	COG1560	Lipid A biosynthesis palmitoleoyltransferase
LENODDMK_01122	CDS	1008	lpxK	2.7.1.130	COG1663	Tetraacyldisaccharide 4'-kinase
LENODDMK_01123	CDS	1290	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
LENODDMK_01124	CDS	798				hypothetical protein
LENODDMK_01125	CDS	663				hypothetical protein
LENODDMK_01126	CDS	393				hypothetical protein
LENODDMK_01127	CDS	1767	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
LENODDMK_01128	CDS	240				hypothetical protein
LENODDMK_01129	CDS	798	suhB_2	3.1.3.11	COG0483	Fructose-1,6-bisphosphatase/inositol-1-monophosphatase
LENODDMK_01130	CDS	1383	pmbA	3.4.-.-	COG0312	Metalloprotease PmbA
LENODDMK_01131	CDS	393				hypothetical protein
LENODDMK_01132	CDS	324				hypothetical protein
LENODDMK_01133	CDS	660				hypothetical protein
LENODDMK_01134	CDS	1359	gltP_2		COG1301	Proton/glutamate-aspartate symporter
LENODDMK_01135	CDS	198				hypothetical protein
LENODDMK_01136	CDS	1248	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
LENODDMK_01137	CDS	339				hypothetical protein
LENODDMK_01138	CDS	1185	phaA	2.3.1.9		Acetyl-CoA acetyltransferase
LENODDMK_01139	CDS	462				hypothetical protein
LENODDMK_01140	CDS	294				hypothetical protein
LENODDMK_01141	CDS	1338	lhyD	3.5.2.-		L-hydantoinase
LENODDMK_01142	CDS	960	rfaQ	2.-.-.-	COG0859	Lipopolysaccharide core heptosyltransferase RfaQ
LENODDMK_01143	CDS	741				hypothetical protein
LENODDMK_01144	CDS	837				hypothetical protein
LENODDMK_01145	CDS	552				hypothetical protein
LENODDMK_01146	CDS	1233	serA_2	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
LENODDMK_01147	CDS	1032				hypothetical protein
LENODDMK_01148	CDS	348				hypothetical protein
LENODDMK_01149	CDS	363				hypothetical protein
LENODDMK_01150	CDS	579				hypothetical protein
LENODDMK_01151	CDS	765	fpr	1.18.1.2	COG1018	Flavodoxin/ferredoxin--NADP reductase
LENODDMK_01152	CDS	819	ymdB	3.1.4.16	COG1692	2',3'-cyclic-nucleotide 2'-phosphodiesterase
LENODDMK_01153	CDS	1353	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
